Date,JABAX
1996-11-27,5.022192234
1996-11-29,5.035027582
1996-12-02,5.01577456
1996-12-03,5.009356886
1996-12-04,4.993309956
1996-12-05,4.993309956
1996-12-06,4.96763926
1996-12-09,4.99972763
1996-12-10,5.012565723
1996-12-11,4.974056934
1996-12-12,4.948383493
1996-12-13,4.938756982
1996-12-16,4.929130471
1996-12-17,4.922710052
1996-12-18,4.935548145
1996-12-19,4.958010004
1996-12-20,4.980474608
1996-12-23,4.974056934
1996-12-24,4.970848097
1996-12-26,4.993309956
1996-12-27,5.014264842
1996-12-30,5.021357772
1996-12-31,5.014264842
1997-01-02,4.978805684
1997-01-03,4.992988798
1997-01-06,5.000081728
1997-01-07,5.014264842
1997-01-08,5.017811307
1997-01-09,5.039090096
1997-01-10,5.042633816
1997-01-13,5.042633816
1997-01-14,5.071005535
1997-01-15,5.081642184
1997-01-16,5.078095719
1997-01-17,5.095828044
1997-01-20,5.110011158
1997-01-21,5.131289947
1997-01-22,5.152565991
1997-01-23,5.156112456
1997-01-24,5.134836412
1997-01-27,5.117104088
1997-01-28,5.124197017
1997-01-29,5.124197017
1997-01-30,5.152565991
1997-01-31,5.17029557
1997-02-03,5.180934965
1997-02-04,5.180934965
1997-02-05,5.163205386
1997-02-06,5.173842035
1997-02-07,5.202211009
1997-02-10,5.202211009
1997-02-11,5.209303939
1997-02-12,5.241219377
1997-02-13,5.276681281
1997-02-14,5.280227746
1997-02-18,5.30859672
1997-02-19,5.30150379
1997-02-20,5.276681281
1997-02-21,5.276681281
1997-02-24,5.283774211
1997-02-25,5.30150379
1997-02-26,5.280227746
1997-02-27,5.269588351
1997-02-28,5.248312307
1997-03-03,5.248312307
1997-03-04,5.255405237
1997-03-05,5.29086714
1997-03-06,5.312143184
1997-03-07,5.336965693
1997-03-10,5.368881132
1997-03-11,5.375974062
1997-03-12,5.347605088
1997-03-13,5.29086714
1997-03-14,5.305050255
1997-03-17,5.273134816
1997-03-18,5.244765842
1997-03-19,5.227036263
1997-03-20,5.209303939
1997-03-21,5.212850404
1997-03-24,5.209303939
1997-03-25,5.209303939
1997-03-26,5.205757474
1997-03-27,5.17029557
1997-03-31,5.092281579
1997-04-01,5.074475141
1997-04-02,5.049548324
1997-04-03,5.042427945
1997-04-04,5.074475141
1997-04-07,5.110085271
1997-04-08,5.135014833
1997-04-09,5.138575023
1997-04-10,5.127891709
1997-04-11,5.053111259
1997-04-14,5.042427945
1997-04-15,5.088721389
1997-04-16,5.081598265
1997-04-17,5.088721389
1997-04-18,5.095841768
1997-04-21,5.074475141
1997-04-22,5.092281579
1997-04-23,5.085158455
1997-04-24,5.092281579
1997-04-25,5.078038076
1997-04-28,5.099404703
1997-04-29,5.174185153
1997-04-30,5.206235094
1997-05-01,5.206235094
1997-05-02,5.252528538
1997-05-05,5.305942361
1997-05-06,5.298821982
1997-05-07,5.263211851
1997-05-08,5.273895165
1997-05-09,5.298821982
1997-05-12,5.330871923
1997-05-13,5.330871923
1997-05-14,5.359358929
1997-05-15,5.359358929
1997-05-16,5.337992302
1997-05-19,5.334432112
1997-05-20,5.355798739
1997-05-21,5.370042242
1997-05-22,5.366482053
1997-05-23,5.398529249
1997-05-27,5.398529249
1997-05-28,5.398529249
1997-05-29,5.412775497
1997-05-30,5.42345881
1997-06-02,5.43057919
1997-06-03,5.437702314
1997-06-04,5.437702314
1997-06-05,5.455506006
1997-06-06,5.483995758
1997-06-09,5.505362385
1997-06-10,5.519605888
1997-06-11,5.533849391
1997-06-12,5.569459521
1997-06-13,5.594386338
1997-06-16,5.601509462
1997-06-17,5.612192776
1997-06-18,5.6193159
1997-06-19,5.65492603
1997-06-20,5.647802906
1997-06-23,5.597949273
1997-06-24,5.626436279
1997-06-25,5.633559403
1997-06-26,5.626436279
1997-06-27,5.633559403
1997-06-30,5.631777936
1997-07-01,5.646090062
1997-07-02,5.67829372
1997-07-03,5.714071292
1997-07-07,5.724806759
1997-07-08,5.739118886
1997-07-09,5.710494633
1997-07-10,5.728383418
1997-07-11,5.739118886
1997-07-14,5.731962823
1997-07-15,5.742695545
1997-07-16,5.789211329
1997-07-17,5.771319799
1997-07-18,5.731962823
1997-07-21,5.717650696
1997-07-22,5.767743139
1997-07-23,5.792787989
1997-07-24,5.785631925
1997-07-25,5.771319799
1997-07-28,5.764163735
1997-07-29,5.796367393
1997-07-30,5.817835583
1997-07-31,5.821412242
1997-08-01,5.799944052
1997-08-04,5.796367393
1997-08-05,5.810679519
1997-08-06,5.828568305
1997-08-07,5.824991646
1997-08-08,5.771319799
1997-08-11,5.764163735
1997-08-12,5.746274949
1997-08-13,5.735539482
1997-08-14,5.739118886
1997-08-15,5.706915228
1997-08-18,5.714071292
1997-08-19,5.749851608
1997-08-20,5.789211329
1997-08-21,5.757007672
1997-08-22,5.728383418
1997-08-25,5.735539482
1997-08-26,5.717650696
1997-08-27,5.724806759
1997-08-28,5.721227355
1997-08-29,5.696182506
1997-09-02,5.764163735
1997-09-03,5.767743139
1997-09-04,5.789211329
1997-09-05,5.792787989
1997-09-08,5.807100115
1997-09-09,5.807100115
1997-09-10,5.799944052
1997-09-11,5.764163735
1997-09-12,5.824991646
1997-09-15,5.821412242
1997-09-16,5.875081345
1997-09-17,5.892972875
1997-09-18,5.903705598
1997-09-19,5.896549535
1997-09-22,5.928753192
1997-09-23,5.921597129
1997-09-24,5.892972875
1997-09-25,5.910861661
1997-09-26,5.950221382
1997-09-29,5.975266231
1997-09-30,5.982422295
1997-10-01,6.018397502
1997-10-02,6.03998098
1997-10-03,6.072357569
1997-10-06,6.104734158
1997-10-07,6.14070662
1997-10-08,6.115524524
1997-10-09,6.133512128
1997-10-10,6.126317635
1997-10-13,6.119123143
1997-10-14,6.115524524
1997-10-15,6.126317635
1997-10-16,6.115524524
1997-10-17,6.06875895
1997-10-20,6.115524524
1997-10-21,6.191070813
1997-10-22,6.194666687
1997-10-23,6.147901113
1997-10-24,6.133512128
1997-10-27,5.914073243
1997-10-28,5.960838817
1997-10-29,6.01120301
1997-10-30,5.986020914
1997-10-31,6.018397502
1997-11-03,6.075953443
1997-11-04,6.090342428
1997-11-05,6.104734158
1997-11-06,6.097539665
1997-11-07,6.047175473
1997-11-10,6.029187869
1997-11-11,6.025591995
1997-11-12,5.950045706
1997-11-13,5.935656721
1997-11-14,5.986020914
1997-11-17,6.054369965
1997-11-18,6.014798884
1997-11-19,6.000409899
1997-11-20,6.054369965
1997-11-21,6.050771346
1997-11-24,5.982422295
1997-11-25,5.978826421
1997-11-26,6.000409899
1997-11-28,6.014798884
1997-12-01,6.036382361
1997-12-02,6.047175473
1997-12-03,6.093941046
1997-12-04,6.097539665
1997-12-05,6.137110747
1997-12-08,6.173083209
1997-12-09,6.147901113
1997-12-10,6.11192865
1997-12-11,6.036382361
1997-12-12,5.993215406
1997-12-15,5.982422295
1997-12-16,6.025591995
1997-12-17,6.007604391
1997-12-18,5.960838817
1997-12-19,5.950045706
1997-12-22,5.971631928
1997-12-23,5.917669117
1997-12-24,5.903280132
1997-12-26,5.921267736
1997-12-29,5.996092105
1997-12-30,6.063823545
1997-12-31,6.107649286
1998-01-02,6.111632197
1998-01-05,6.123583673
1998-01-06,6.079757932
1998-01-07,6.063823545
1998-01-08,6.039917846
1998-01-09,5.92836341
1998-01-12,5.920394844
1998-01-13,5.996092105
1998-01-14,6.035934936
1998-01-15,6.047886412
1998-01-16,6.091712154
1998-01-20,6.17139507
1998-01-21,6.159440848
1998-01-22,6.111632197
1998-01-23,6.087726498
1998-01-26,6.075775021
1998-01-27,6.095695064
1998-01-28,6.187329457
1998-01-29,6.231155199
1998-01-30,6.211235156
1998-02-02,6.27498094
1998-02-03,6.310838115
1998-02-04,6.358646767
1998-02-05,6.354663856
1998-02-06,6.366615333
1998-02-09,6.342709635
1998-02-10,6.414423985
1998-02-11,6.426378206
1998-02-12,6.406455419
1998-02-13,6.402472508
1998-02-17,6.382552465
1998-02-18,6.422392551
1998-02-19,6.438329683
1998-02-20,6.442312594
1998-02-23,6.474186858
1998-02-24,6.434344028
1998-02-25,6.506058378
1998-02-26,6.541915553
1998-02-27,6.529964076
1998-03-02,6.514026944
1998-03-03,6.494106901
1998-03-04,6.502075467
1998-03-05,6.442312594
1998-03-06,6.529964076
1998-03-09,6.514026944
1998-03-10,6.577772728
1998-03-11,6.597692771
1998-03-12,6.609646993
1998-03-13,6.609646993
1998-03-16,6.637535602
1998-03-17,6.657455644
1998-03-18,6.665424211
1998-03-19,6.69331282
1998-03-20,6.689329909
1998-03-23,6.69729573
1998-03-24,6.721201429
1998-03-25,6.737138561
1998-03-26,6.721201429
1998-03-27,6.69331282
1998-03-30,6.657455644
1998-03-31,6.713232862
1998-04-01,6.749241009
1998-04-02,6.777244906
1998-04-03,6.817252433
1998-04-06,6.797250042
1998-04-07,6.741239504
1998-04-08,6.749241009
1998-04-09,6.781247031
1998-04-13,6.749241009
1998-04-14,6.801249422
1998-04-15,6.841256949
1998-04-16,6.825253938
1998-04-17,6.841256949
1998-04-20,6.869260846
1998-04-21,6.917269878
1998-04-22,6.913270498
1998-04-23,6.837254824
1998-04-24,6.813253053
1998-04-27,6.709233482
1998-04-28,6.737237379
1998-04-29,6.773245526
1998-04-30,6.86125934
1998-05-01,6.913270498
1998-05-04,6.933272889
1998-05-05,6.893265362
1998-05-06,6.877262351
1998-05-07,6.817252433
1998-05-08,6.865261466
1998-05-11,6.865261466
1998-05-12,6.85725996
1998-05-13,6.881264476
1998-05-14,6.873262971
1998-05-15,6.84525633
1998-05-18,6.85725996
1998-05-19,6.869260846
1998-05-20,6.853257835
1998-05-21,6.837254824
1998-05-22,6.793247917
1998-05-26,6.745238884
1998-05-27,6.717234988
1998-05-28,6.745238884
1998-05-29,6.725236493
1998-06-01,6.685228966
1998-06-02,6.701231977
1998-06-03,6.66122445
1998-06-04,6.713232862
1998-06-05,6.737237379
1998-06-08,6.785246411
1998-06-09,6.809250928
1998-06-10,6.76524402
1998-06-11,6.701231977
1998-06-12,6.689228346
1998-06-15,6.605213912
1998-06-16,6.67722746
1998-06-17,6.729235873
1998-06-18,6.741239504
1998-06-19,6.737237379
1998-06-22,6.797250042
1998-06-23,6.921272004
1998-06-24,6.997284933
1998-06-25,6.969281036
1998-06-26,6.985284047
1998-06-29,7.025291574
1998-06-30,7.065299101
1998-07-01,7.12554783
1998-07-02,7.069314951
1998-07-06,7.077346651
1998-07-07,7.09743139
1998-07-08,7.157680119
1998-07-09,7.149648419
1998-07-10,7.177764858
1998-07-13,7.217931592
1998-07-14,7.28219617
1998-07-15,7.342447643
1998-07-16,7.370564082
1998-07-17,7.418762516
1998-07-20,7.410730816
1998-07-21,7.354497938
1998-07-22,7.318347054
1998-07-23,7.225963292
1998-07-24,7.209897147
1998-07-27,7.177764858
1998-07-28,7.129563679
1998-07-29,7.12554783
1998-07-30,7.197846852
1998-07-31,7.137598124
1998-08-03,7.081365246
1998-08-04,6.94881475
1998-08-05,7.001031778
1998-08-06,7.001031778
1998-08-07,7.037182662
1998-08-10,7.029148217
1998-08-11,6.896597721
1998-08-12,6.997015928
1998-08-13,6.9447989
1998-08-14,6.880531577
1998-08-17,6.900616316
1998-08-18,6.980947039
1998-08-19,6.980947039
1998-08-20,6.984965634
1998-08-21,6.916682461
1998-08-24,6.920698311
1998-08-25,6.968899489
1998-08-26,6.936764455
1998-08-27,6.739949381
1998-08-28,6.651581469
1998-08-31,6.342300638
1998-09-01,6.454766395
1998-09-02,6.547150157
1998-09-03,6.482882834
1998-09-04,6.474848389
1998-09-08,6.719864642
1998-09-09,6.643549769
1998-09-10,6.515015123
1998-09-11,6.591332741
1998-09-14,6.671666208
1998-09-15,6.743965231
1998-09-16,6.816264254
1998-09-17,6.695766798
1998-09-18,6.743965231
1998-09-21,6.747981081
1998-09-22,6.780116115
1998-09-23,6.916682461
1998-09-24,6.836348993
1998-09-25,6.852415138
1998-09-28,6.856430988
1998-09-29,6.840364843
1998-09-30,6.747981081
1998-10-01,6.570402559
1998-10-02,6.578475433
1998-10-05,6.421077724
1998-10-06,6.364573096
1998-10-07,6.207175387
1998-10-08,6.021523991
1998-10-09,6.18295951
1998-10-12,6.33228709
1998-10-13,6.275785208
1998-10-14,6.376681035
1998-10-15,6.554259556
1998-10-16,6.618834313
1998-10-19,6.687444134
1998-10-20,6.711660011
1998-10-21,6.731838078
1998-10-22,6.820628711
1998-10-23,6.788339961
1998-10-26,6.788339961
1998-10-27,6.796412835
1998-10-28,6.840806779
1998-10-29,6.901346471
1998-10-30,6.94977548
1998-11-02,7.038566113
1998-11-03,7.010315172
1998-11-04,7.018385301
1998-11-05,7.05874418
1998-11-06,7.082960057
1998-11-09,7.070852119
1998-11-10,7.115246063
1998-11-11,7.119283872
1998-11-12,7.074887183
1998-11-13,7.066817054
1998-11-16,7.050674051
1998-11-17,7.082960057
1998-11-18,7.147534814
1998-11-19,7.199998887
1998-11-20,7.244395576
1998-11-23,7.341256338
1998-11-24,7.304932523
1998-11-25,7.321075526
1998-11-27,7.36950728
1998-11-30,7.296862394
1998-12-01,7.333183464
1998-12-02,7.373542344
1998-12-03,7.3291484
1998-12-04,7.426009162
1998-12-07,7.454260103
1998-12-08,7.498654048
1998-12-09,7.534977863
1998-12-10,7.47847598
1998-12-11,7.47847598
1998-12-14,7.365472215
1998-12-15,7.426009162
1998-12-16,7.450225039
1998-12-17,7.51883486
1998-12-18,7.591479745
1998-12-21,7.724664323
1998-12-22,7.769058267
1998-12-23,7.878026968
1998-12-24,7.878026968
1998-12-28,7.914916241
1998-12-29,7.959861919
1998-12-30,7.951690227
1998-12-31,8.012982033
1999-01-04,8.00889756
1999-01-05,8.074276584
1999-01-06,8.188688504
1999-01-07,8.1478273
1999-01-08,8.168257902
1999-01-11,8.164170684
1999-01-12,8.070189366
1999-01-13,8.049758764
1999-01-14,8.004810341
1999-01-15,8.12330948
1999-01-19,8.245895837
1999-01-20,8.335789937
1999-01-21,8.209119106
1999-01-22,8.172345121
1999-01-25,8.200947415
1999-01-26,8.278585349
1999-01-27,8.311274861
1999-01-28,8.421599563
1999-01-29,8.454289076
1999-02-01,8.462460768
1999-02-02,8.356220539
1999-02-03,8.429774
1999-02-04,8.286757041
1999-02-05,8.217290798
1999-02-08,8.2377214
1999-02-09,8.102878878
1999-02-10,8.102878878
1999-02-11,8.266326439
1999-02-12,8.115137788
1999-02-16,8.139655608
1999-02-17,8.070189366
1999-02-18,8.11105057
1999-02-19,8.131481172
1999-02-22,8.262239221
1999-02-23,8.266326439
1999-02-24,8.217290798
1999-02-25,8.12330948
1999-02-26,8.13556839
1999-03-01,8.127396698
1999-03-02,8.098791659
1999-03-03,8.11105057
1999-03-04,8.176429594
1999-03-05,8.311274861
1999-03-08,8.376651141
1999-03-09,8.40525618
1999-03-10,8.470635204
1999-03-11,8.511496408
1999-03-12,8.482894115
1999-03-15,8.536014229
1999-03-16,8.560529304
1999-03-17,8.536014229
1999-03-18,8.625908329
1999-03-19,8.597306035
1999-03-22,8.580959906
1999-03-23,8.421599563
1999-03-24,8.421599563
1999-03-25,8.548270394
1999-03-26,8.53192701
1999-03-29,8.597306035
1999-03-30,8.589134343
1999-03-31,8.605477727
1999-04-01,8.613685103
1999-04-05,8.781936312
1999-04-06,8.822975937
1999-04-07,8.888634946
1999-04-08,8.950190267
1999-04-09,9.003538211
1999-04-12,9.065093531
1999-04-13,9.056886155
1999-04-14,8.962501331
1999-04-15,8.798351064
1999-04-16,8.736795744
1999-04-19,8.502885526
1999-04-20,8.589062975
1999-04-21,8.72448468
1999-04-22,8.92146445
1999-04-23,9.060989843
1999-04-26,9.073300908
1999-04-27,9.085611972
1999-04-28,8.933775514
1999-04-29,8.847598066
1999-04-30,8.802454752
1999-05-03,8.781936312
1999-05-04,8.675240423
1999-05-05,8.757314184
1999-05-06,8.728588368
1999-05-07,8.740899432
1999-05-10,8.781936312
1999-05-11,8.83939069
1999-05-12,8.913257074
1999-05-13,8.892738634
1999-05-14,8.728588368
1999-05-17,8.740899432
1999-05-18,8.777832624
1999-05-19,8.843494378
1999-05-20,8.831183314
1999-05-21,8.777832624
1999-05-24,8.654721983
1999-05-25,8.539818718
1999-05-26,8.597270351
1999-05-27,8.519300278
1999-05-28,8.564440846
1999-06-01,8.498781838
1999-06-02,8.470056022
1999-06-03,8.486470774
1999-06-04,8.601374039
1999-06-07,8.634203543
1999-06-08,8.597270351
1999-06-09,8.601374039
1999-06-10,8.531611342
1999-06-11,8.453641269
1999-06-14,8.367463821
1999-06-15,8.412604389
1999-06-16,8.580855599
1999-06-17,8.621892479
1999-06-18,8.589062975
1999-06-21,8.634203543
1999-06-22,8.597270351
1999-06-23,8.609581415
1999-06-24,8.527507654
1999-06-25,8.51519659
1999-06-28,8.617788791
1999-06-29,8.699862551
1999-06-30,8.864012818
1999-07-01,8.872258623
1999-07-02,8.892870391
1999-07-06,8.925853612
1999-07-07,8.929976515
1999-07-08,8.975328444
1999-07-09,9.037169238
1999-07-12,9.049537946
1999-07-13,9.016554725
1999-07-14,9.086641325
1999-07-15,9.127870351
1999-07-16,9.119624546
1999-07-19,9.070152459
1999-07-20,8.983571504
1999-07-21,8.987694407
1999-07-22,8.892870391
1999-07-23,8.876378781
1999-07-26,8.802169278
1999-07-27,8.859889915
1999-07-28,8.872258623
1999-07-29,8.7650659
1999-07-30,8.727959776
1999-08-02,8.653750274
1999-08-03,8.554803356
1999-08-04,8.476468206
1999-08-05,8.492959816
1999-08-06,8.431119022
1999-08-09,8.402258703
1999-08-10,8.356906774
1999-08-11,8.398135801
1999-08-12,8.431119022
1999-08-13,8.591906734
1999-08-16,8.583660929
1999-08-17,8.674362042
1999-08-18,8.649627371
1999-08-19,8.575415124
1999-08-20,8.620767053
1999-08-23,8.690853652
1999-08-24,8.637258663
1999-08-25,8.748574289
1999-08-26,8.723836873
1999-08-27,8.641381566
1999-08-30,8.53006594
1999-08-31,8.534188842
1999-09-01,8.521820135
1999-09-02,8.476468206
1999-09-03,8.653750274
1999-09-07,8.699099458
1999-09-08,8.661993334
1999-09-09,8.674362042
1999-09-10,8.70322236
1999-09-13,8.666116237
1999-09-14,8.633135761
1999-09-15,8.550680453
1999-09-16,8.571292221
1999-09-17,8.715591068
1999-09-20,8.715591068
1999-09-21,8.596029637
1999-09-22,8.624889955
1999-09-23,8.563046416
1999-09-24,8.521820135
1999-09-27,8.497082719
1999-09-28,8.472345303
1999-09-29,8.509451427
1999-09-30,8.567169319
1999-10-01,8.525723442
1999-10-04,8.621052527
1999-10-05,8.637631975
1999-10-06,8.737105922
1999-10-07,8.741248039
1999-10-08,8.795131248
1999-10-11,8.803420972
1999-10-12,8.712236749
1999-10-13,8.587893629
1999-10-14,8.550592615
1999-10-15,8.442828944
1999-10-18,8.393090598
1999-10-19,8.459408392
1999-10-20,8.571314181
1999-10-21,8.579603905
1999-10-22,8.658353541
1999-10-25,8.670788128
1999-10-26,8.625197389
1999-10-27,8.637631975
1999-10-28,8.882170608
1999-10-29,9.027235294
1999-11-01,8.989934279
1999-11-02,8.985789417
1999-11-03,8.956775382
1999-11-04,9.023090432
1999-11-05,9.081118502
1999-11-08,9.097697951
1999-11-09,9.052104467
1999-11-10,9.134998965
1999-11-11,9.205458877
1999-11-12,9.296643099
1999-11-15,9.338091721
1999-11-16,9.420986219
1999-11-17,9.350526308
1999-11-18,9.412696495
1999-11-19,9.391972184
1999-11-22,9.333946859
1999-11-23,9.259342085
1999-11-24,9.31736741
1999-11-26,9.329801997
1999-11-29,9.284208513
1999-11-30,9.213748601
1999-12-01,9.226183188
1999-12-02,9.333946859
1999-12-03,9.474866683
1999-12-06,9.512170442
1999-12-07,9.545329339
1999-12-08,9.549474201
1999-12-09,9.611644389
1999-12-10,9.680654971
1999-12-13,9.66372966
1999-12-14,9.570645938
1999-12-15,9.502950182
1999-12-16,9.502950182
1999-12-17,9.562183282
1999-12-20,9.604493815
1999-12-21,9.66372966
1999-12-22,9.697577538
1999-12-23,9.803353871
1999-12-27,9.786431305
1999-12-28,9.794891216
1999-12-29,9.866819671
1999-12-30,9.871052372
1999-12-31,9.896437594
2000-01-03,9.803353871
2000-01-04,9.596033905
2000-01-05,9.498717482
2000-01-06,9.511412838
2000-01-07,9.621419127
2000-01-10,9.921822816
2000-01-11,9.794891216
2000-01-12,9.697577538
2000-01-13,9.85412706
2000-01-14,9.91759286
2000-01-18,9.921822816
2000-01-19,10.06990968
2000-01-20,10.08260504
2000-01-21,10.12491557
2000-01-24,10.00221393
2000-01-25,9.985288616
2000-01-26,10.00644388
2000-01-27,9.976828705
2000-01-28,9.777968649
2000-01-31,9.773735949
2000-02-01,9.849897105
2000-02-02,9.909130205
2000-02-03,10.04452446
2000-02-04,10.05721707
2000-02-07,10.00644388
2000-02-08,10.15030079
2000-02-09,10.09106495
2000-02-10,10.12491557
2000-02-11,10.07414238
2000-02-14,10.01490654
2000-02-15,9.997983972
2000-02-16,9.926055516
2000-02-17,9.955673438
2000-02-18,9.858357016
2000-02-22,9.85412706
2000-02-23,9.989521316
2000-02-24,10.0402945
2000-02-25,10.01067658
2000-02-28,10.00644388
2000-02-29,10.10799026
2000-03-01,10.14183814
2000-03-02,10.0995276
2000-03-03,10.26876974
2000-03-06,10.23492186
2000-03-07,10.13337548
2000-03-08,10.11645292
2000-03-09,10.27300244
2000-03-10,10.29838766
2000-03-13,10.17568602
2000-03-14,10.09106495
2000-03-15,9.993751271
2000-03-16,10.19684128
2000-03-17,10.289925
2000-03-20,10.21799655
2000-03-21,10.32800558
2000-03-22,10.44647453
2000-03-23,10.53955825
2000-03-24,10.56917617
2000-03-27,10.58186878
2000-03-28,10.50994033
2000-03-29,10.37877877
2000-03-30,10.24338452
2000-03-31,10.30261762
2000-04-03,10.15379785
2000-04-04,10.00072617
2000-04-05,10.04749723
2000-04-06,10.19631974
2000-04-07,10.370651
2000-04-10,10.25584655
2000-04-11,10.09427104
2000-04-12,9.885921721
2000-04-13,9.766865359
2000-04-14,9.460721997
2000-04-17,9.605289849
2000-04-18,9.826394913
2000-04-19,9.805132593
2000-04-20,9.783873019
2000-04-24,9.711590466
2000-04-25,9.868914062
2000-04-26,9.847654487
2000-04-27,9.890173636
2000-04-28,9.936947445
2000-05-01,9.987970424
2000-05-02,9.907181296
2000-05-03,9.745605785
2000-05-04,9.775369189
2000-05-05,9.822142998
2000-05-08,9.73285004
2000-05-09,9.647808998
2000-05-10,9.490485402
2000-05-11,9.584030274
2000-05-12,9.635053253
2000-05-15,9.724346211
2000-05-16,9.809384508
2000-05-17,9.707338551
2000-05-18,9.630801338
2000-05-19,9.469225827
2000-05-22,9.388436699
2000-05-23,9.273632252
2000-05-24,9.299143741
2000-05-25,9.35442138
2000-05-26,9.320406061
2000-05-30,9.567022615
2000-05-31,9.643557083
2000-06-01,9.788124934
2000-06-02,10.0389934
2000-06-05,10.0389934
2000-06-06,9.95820702
2000-06-07,10.00923
2000-06-08,9.992222339
2000-06-09,10.01773383
2000-06-12,9.966710849
2000-06-13,10.03474149
2000-06-14,10.07301147
2000-06-15,10.13679019
2000-06-16,10.15804976
2000-06-19,10.23458698
2000-06-20,10.23458698
2000-06-21,10.18781591
2000-06-22,10.03474149
2000-06-23,9.924188955
2000-06-26,9.966710849
2000-06-27,9.945451275
2000-06-28,9.966710849
2000-06-29,9.898677466
2000-06-30,9.996474254
2000-07-03,10.04778271
2000-07-05,9.962269533
2000-07-06,10.01357799
2000-07-07,10.09909116
2000-07-10,10.09053792
2000-07-11,10.09053792
2000-07-12,10.15895011
2000-07-13,10.22308293
2000-07-14,10.30004561
2000-07-17,10.28294187
2000-07-18,10.18887821
2000-07-19,10.14612299
2000-07-20,10.27011476
2000-07-21,10.20598194
2000-07-24,10.11619215
2000-07-25,10.13329588
2000-07-26,10.07771081
2000-07-27,9.975096647
2000-07-28,9.821171289
2000-07-31,9.872479741
2000-08-01,9.872479741
2000-08-02,9.833998402
2000-08-03,9.88103298
2000-08-04,9.95371904
2000-08-07,9.98792376
2000-08-08,10.03067897
2000-08-09,10.01785186
2000-08-10,9.957992914
2000-08-11,9.975096647
2000-08-14,10.05205658
2000-08-15,10.0563332
2000-08-16,10.05205658
2000-08-17,10.14612299
2000-08-18,10.14612299
2000-08-21,10.14612299
2000-08-22,10.14612299
2000-08-23,10.16322398
2000-08-24,10.1675006
2000-08-25,10.17605109
2000-08-28,10.19315483
2000-08-29,10.17177722
2000-08-30,10.17605109
2000-08-31,10.23163616
2000-09-01,10.26584089
2000-09-05,10.18887821
2000-09-06,10.15039687
2000-09-07,10.15039687
2000-09-08,10.11619215
2000-09-11,10.07343693
2000-09-12,10.03922947
2000-09-13,10.08198743
2000-09-14,10.10336503
2000-09-15,10.0264051
2000-09-18,9.94944242
2000-09-19,9.996474254
2000-09-20,9.94944242
2000-09-21,9.910961081
2000-09-22,9.910961081
2000-09-25,9.936615307
2000-09-26,9.898133968
2000-09-27,9.885306854
2000-09-28,9.975096647
2000-09-29,9.936615307
2000-10-02,9.915078493
2000-10-03,9.889237611
2000-10-04,9.906464866
2000-10-05,9.92800168
2000-10-06,9.816013543
2000-10-09,9.777249474
2000-10-10,9.716951337
2000-10-11,9.635113642
2000-10-12,9.518821436
2000-10-13,9.686800896
2000-10-16,9.695414524
2000-10-17,9.544662318
2000-10-18,9.544662318
2000-10-19,9.74279222
2000-10-20,9.760022219
2000-10-23,9.768635847
2000-10-24,9.798786288
2000-10-25,9.6221932
2000-10-26,9.583429132
2000-10-27,9.635113642
2000-10-30,9.695414524
2000-10-31,9.833243543
2000-11-01,9.833243543
2000-11-02,9.872007611
2000-11-03,9.854780356
2000-11-06,9.884928052
2000-11-07,9.872007611
2000-11-08,9.785865847
2000-11-09,9.725564965
2000-11-10,9.630806828
2000-11-13,9.566199132
2000-11-14,9.695414524
2000-11-15,9.747099033
2000-11-16,9.712641779
2000-11-17,9.686800896
2000-11-20,9.574812759
2000-11-21,9.557585505
2000-11-22,9.45421374
2000-11-24,9.531741877
2000-11-27,9.570505946
2000-11-28,9.518821436
2000-11-29,9.52312825
2000-11-30,9.467134181
2000-12-01,9.484364181
2000-12-04,9.492977809
2000-12-05,9.712641779
2000-12-06,9.721258151
2000-12-07,9.678184524
2000-12-08,9.807399915
2000-12-11,9.876314425
2000-12-12,9.828936729
2000-12-13,9.794479474
2000-12-14,9.751408592
2000-12-15,9.655011725
2000-12-18,9.664130422
2000-12-19,9.604869872
2000-12-20,9.445320129
2000-12-21,9.509140026
2000-12-22,9.645895773
2000-12-26,9.673246373
2000-12-27,9.723390971
2000-12-28,9.737066271
2000-12-29,9.68236507
2001-01-02,9.559284624
2001-01-03,9.76897622
2001-01-04,9.759860268
2001-01-05,9.686921674
2001-01-08,9.673246373
2001-01-09,9.650455121
2001-01-10,9.66868977
2001-01-11,9.75530092
2001-01-12,9.700599719
2001-01-16,9.746184968
2001-01-17,9.764419616
2001-01-18,9.823680165
2001-01-19,9.778094916
2001-01-22,9.76897622
2001-01-23,9.814561469
2001-01-24,9.814561469
2001-01-25,9.773535568
2001-01-26,9.737066271
2001-01-29,9.759860268
2001-01-30,9.800886168
2001-01-31,9.819120817
2001-02-01,9.837355466
2001-02-02,9.746184968
2001-02-05,9.759860268
2001-02-06,9.741625619
2001-02-07,9.709715671
2001-02-08,9.66868977
2001-02-09,9.655011725
2001-02-12,9.69604037
2001-02-13,9.691481022
2001-02-14,9.655011725
2001-02-15,9.700599719
2001-02-16,9.627661124
2001-02-20,9.559284624
2001-02-21,9.472670729
2001-02-22,9.422526132
2001-02-23,9.408850832
2001-02-26,9.500021329
2001-02-27,9.486346029
2001-02-28,9.422526132
2001-03-01,9.431644828
2001-03-02,9.44076078
2001-03-05,9.463554777
2001-03-06,9.527374675
