Date,TRBCX
1997-09-09,17.90898397
1997-09-10,17.68522264
1997-09-11,17.55404745
1997-09-12,17.74694915
1997-09-15,17.73151934
1997-09-16,18.10188567
1997-09-17,18.08645586
1997-09-18,18.14818237
1997-09-19,18.21763104
1997-09-22,18.32565425
1997-09-23,18.25621283
1997-09-24,18.12503765
1997-09-25,18.03244425
1997-09-26,18.14046746
1997-09-29,18.26392774
1997-09-30,18.21763104
1997-10-01,18.31793935
1997-10-02,18.41824765
1997-10-03,18.53398577
1997-10-06,18.65744605
1997-10-07,18.81948087
1997-10-08,18.70374275
1997-10-09,18.67287587
1997-10-10,18.59571953
1997-10-13,18.59571953
1997-10-14,18.63429408
1997-10-15,18.59571953
1997-10-16,18.47225926
1997-10-17,18.23306086
1997-10-20,18.41824765
1997-10-21,18.68059077
1997-10-22,18.61886426
1997-10-23,18.34108407
1997-10-24,18.23306086
1997-10-27,17.09108772
1997-10-28,17.78553094
1997-10-29,17.78553094
1997-10-30,17.56947727
1997-10-31,17.77010113
1997-11-03,18.12503765
1997-11-04,18.18676416
1997-11-05,18.28707247
1997-11-06,18.23306086
1997-11-07,18.01701443
1997-11-10,17.91670613
1997-11-11,17.93985085
1997-11-12,17.56947727
1997-11-13,17.73923425
1997-11-14,17.94756576
1997-11-17,18.24077577
1997-11-18,18.07102604
1997-11-19,18.17133434
1997-11-20,18.41053274
1997-11-21,18.46454435
1997-11-24,18.17904925
1997-11-25,18.18676416
1997-11-26,18.24077577
1997-11-28,18.33336916
1997-12-01,18.67287587
1997-12-02,18.64973114
1997-12-03,18.75775435
1997-12-04,18.71917256
1997-12-05,18.88121463
1997-12-08,18.88121463
1997-12-09,18.73460963
1997-12-10,18.58028247
1997-12-11,18.32565425
1997-12-12,18.27164265
1997-12-15,18.37195095
1997-12-16,18.46454435
1997-12-17,18.47225926
1997-12-18,18.30250953
1997-12-19,18.17904925
1997-12-22,18.28707247
1997-12-23,18.07874095
1997-12-24,17.97071773
1997-12-26,18.05559622
1997-12-29,18.36423604
1997-12-30,18.69799097
1997-12-31,18.76007969
1998-01-02,18.76784531
1998-01-05,18.81441728
1998-01-06,18.64366063
1998-01-07,18.60484703
1998-01-08,18.51171033
1998-01-09,18.03823949
1998-01-12,18.11585944
1998-01-13,18.37199442
1998-01-14,18.5194687
1998-01-15,18.43409038
1998-01-16,18.651419
1998-01-20,18.93084359
1998-01-21,18.79112767
1998-01-22,18.651419
1998-01-23,18.58156467
1998-01-26,18.51171033
1998-01-27,18.69799097
1998-01-28,18.89979561
1998-01-29,19.06278664
1998-01-30,19.00845629
1998-02-02,19.38101758
1998-02-03,19.45863753
1998-02-04,19.55953985
1998-02-05,19.51296788
1998-02-06,19.62939418
1998-02-09,19.5983462
1998-02-10,19.75358611
1998-02-11,19.81567482
1998-02-12,19.93210113
1998-02-13,19.89329478
1998-02-17,19.91657714
1998-02-18,20.09509941
1998-02-19,20.04852744
1998-02-20,20.12614739
1998-02-23,20.21928409
1998-02-24,20.05629306
1998-02-25,20.31242803
1998-02-26,20.44437833
1998-02-27,20.44437833
1998-03-02,20.42108872
1998-03-03,20.4909503
1998-03-04,20.42108872
1998-03-05,20.2037601
1998-03-06,20.59185262
1998-03-09,20.52975666
1998-03-10,20.78589163
1998-03-11,20.88679395
1998-03-12,20.94888991
1998-03-13,20.91008356
1998-03-16,21.10412257
1998-03-17,21.13517055
1998-03-18,21.22054888
1998-03-19,21.28264484
1998-03-20,21.34473356
1998-03-23,21.28264484
1998-03-24,21.46115987
1998-03-25,21.36802317
1998-03-26,21.38354716
1998-03-27,21.27487922
1998-03-30,21.22054888
1998-03-31,21.38354716
1998-04-01,21.53877982
1998-04-02,21.74834282
1998-04-03,21.85701076
1998-04-06,21.90358273
1998-04-07,21.63968213
1998-04-08,21.50773184
1998-04-09,21.60863415
1998-04-13,21.59311016
1998-04-14,21.7017781
1998-04-15,21.74834282
1998-04-16,21.46115987
1998-04-17,21.69401248
1998-04-20,21.74058445
1998-04-21,21.7949148
1998-04-22,21.84924514
1998-04-23,21.64744051
1998-04-24,21.46892548
1998-04-27,20.97993789
1998-04-28,21.04979223
1998-04-29,21.27487922
1998-04-30,21.60863415
1998-05-01,21.74058445
1998-05-04,21.76386681
1998-05-05,21.65520612
1998-05-06,21.45340149
1998-05-07,21.28264484
1998-05-08,21.48444947
1998-05-11,21.43011913
1998-05-12,21.5698278
1998-05-13,21.59311016
1998-05-14,21.56206218
1998-05-15,21.40682952
1998-05-18,21.36025755
1998-05-19,21.51549745
1998-05-20,21.63192376
1998-05-21,21.54653819
1998-05-22,21.4378775
1998-05-26,21.10412257
1998-05-27,21.03426824
1998-05-28,21.14292893
1998-05-29,21.07307459
1998-06-01,21.03426824
1998-06-02,21.08084021
1998-06-03,20.90231794
1998-06-04,21.0963642
1998-06-05,21.40682952
1998-06-08,21.50773184
1998-06-09,21.56206218
1998-06-10,21.40682952
1998-06-11,21.08084021
1998-06-12,21.11188819
1998-06-15,20.73156129
1998-06-16,20.94112429
1998-06-17,21.31369282
1998-06-18,21.33697519
1998-06-19,21.29816883
1998-06-22,21.40682952
1998-06-23,21.69401248
1998-06-24,21.97343706
1998-06-25,21.91910672
1998-06-26,21.94238908
1998-06-29,22.0432914
1998-06-30,22.03553303
1998-07-01,22.32271598
1998-07-02,22.24509603
1998-07-06,22.43137667
1998-07-07,22.45466628
1998-07-08,22.71855963
1998-07-09,22.60989894
1998-07-10,22.74184924
1998-07-13,22.77288998
1998-07-14,23.00574259
1998-07-15,23.02126658
1998-07-16,23.21531284
1998-07-17,23.29292555
1998-07-20,23.24636082
1998-07-21,22.87379954
1998-07-22,22.75737323
1998-07-23,22.33047436
1998-07-24,22.27614401
1998-07-27,22.36152234
1998-07-28,22.05104977
1998-07-29,21.89581711
1998-07-30,22.19076569
1998-07-31,21.7949148
1998-08-03,21.6629645
1998-08-04,20.85574597
1998-08-05,20.91784193
1998-08-06,21.04202661
1998-08-07,21.0575506
1998-08-10,20.94112429
1998-08-11,20.56856301
1998-08-12,20.84798759
1998-08-13,20.68498932
1998-08-14,20.43661271
1998-08-17,20.77813326
1998-08-18,21.15069454
1998-08-19,21.04979223
1998-08-20,20.93336592
1998-08-21,20.70051331
1998-08-24,20.77036764
1998-08-25,20.93336592
1998-08-26,20.77813326
1998-08-27,20.00195547
1998-08-28,19.69149014
1998-08-31,18.28661609
1998-09-01,18.96188432
1998-09-02,19.03950428
1998-09-03,18.82994127
1998-09-04,18.62037102
1998-09-08,19.55953985
1998-09-09,19.21026093
1998-09-10,18.72127334
1998-09-11,19.27235689
1998-09-14,19.71477251
1998-09-15,19.85448842
1998-09-16,20.01747946
1998-09-17,19.57506384
1998-09-18,19.53625748
1998-09-21,19.58282221
1998-09-22,19.74582049
1998-09-23,20.32795202
1998-09-24,19.8855364
1998-09-25,19.91657714
1998-09-28,19.99419709
1998-09-29,19.93210113
1998-09-30,19.38101758
1998-10-01,18.65917737
1998-10-02,18.92307797
1998-10-05,18.42633201
1998-10-06,18.34871205
1998-10-07,17.93733717
1998-10-08,17.65791983
1998-10-09,18.30214008
1998-10-12,18.62037102
1998-10-13,18.50394471
1998-10-14,18.76784531
1998-10-15,19.59058783
1998-10-16,19.81567482
1998-10-19,20.01747946
1998-10-20,20.10285778
1998-10-21,20.21928409
1998-10-22,20.40556473
1998-10-23,20.26585606
1998-10-26,20.34347601
1998-10-27,20.25033207
1998-10-28,20.37452399
1998-10-29,20.74708528
1998-10-30,21.04202661
1998-11-02,21.25935523
1998-11-03,21.16621853
1998-11-04,21.32921681
1998-11-05,21.56206218
1998-11-06,21.72506046
1998-11-09,21.49220785
1998-11-10,21.46115987
1998-11-11,21.34473356
1998-11-12,21.32145119
1998-11-13,21.4378775
1998-11-16,21.62415814
1998-11-17,21.75610844
1998-11-18,21.88029312
1998-11-19,22.08986337
1998-11-20,22.22181367
1998-11-23,22.65647091
1998-11-24,22.56332697
1998-11-25,22.65647091
1998-11-27,22.83498594
1998-11-30,22.34599835
1998-12-01,22.5555686
1998-12-02,22.57108534
1998-12-03,22.18300007
1998-12-04,22.65647091
1998-12-07,22.85827555
1998-12-08,22.72632525
1998-12-09,22.74184924
1998-12-10,22.40809431
1998-12-11,22.40032869
1998-12-14,21.90358273
1998-12-15,22.291668
1998-12-16,22.35376397
1998-12-17,22.73290284
1998-12-18,22.90668026
1998-12-21,23.23843583
1998-12-22,23.30162565
1998-12-23,23.73605833
1998-12-24,23.75185759
1998-12-28,23.76765686
1998-12-29,24.05991065
1998-12-30,23.99672083
1998-12-31,24.17049825
1999-01-04,23.99672083
1999-01-05,24.23368807
1999-01-06,24.66812799
1999-01-07,24.65232873
1999-01-08,24.70762253
1999-01-11,24.49435057
1999-01-12,24.05991065
1999-01-13,23.94933029
1999-01-14,23.57808017
1999-01-15,24.20208954
1999-01-19,24.28898187
1999-01-20,24.40746548
1999-01-21,24.02041611
1999-01-22,23.87034121
1999-01-25,24.05991065
1999-01-26,24.34427567
1999-01-27,24.20208954
1999-01-28,24.63652946
1999-01-29,24.8813927
1999-02-01,24.76290909
1999-02-02,24.53384511
1999-02-03,24.70762253
1999-02-04,24.25738334
1999-02-05,24.03621537
1999-02-08,24.05991065
1999-02-09,23.51489036
1999-02-10,23.64917324
1999-02-11,24.31267714
1999-02-12,23.94933029
1999-02-16,24.2178888
1999-02-17,23.90193974
1999-02-18,24.09150918
1999-02-19,24.09940519
1999-02-22,24.676024
1999-02-23,24.80240363
1999-02-24,24.50224658
1999-02-25,24.26528659
1999-02-26,24.19419353
1999-03-01,24.17839426
1999-03-02,24.05991065
1999-03-03,24.02041611
1999-03-04,24.33637242
1999-03-05,24.8260989
1999-03-08,24.97618104
1999-03-09,25.01567558
1999-03-10,25.12625594
1999-03-11,25.32372864
1999-03-12,25.17365374
1999-03-15,25.3395279
1999-03-16,25.24473956
1999-03-17,25.11046392
1999-03-18,25.44221225
1999-03-19,25.16575048
1999-03-22,25.10256067
1999-03-23,24.43905677
1999-03-24,24.54964437
1999-03-25,25.03147485
1999-03-26,24.98407705
1999-03-29,25.45801152
1999-03-30,25.27633809
1999-03-31,25.10256067
1999-04-01,25.25264281
1999-04-05,25.73447329
1999-04-06,25.64758096
1999-04-07,25.73447329
1999-04-08,26.0030318
1999-04-09,26.09782015
1999-04-12,26.23999904
1999-04-13,26.08202088
1999-04-14,25.71077077
1999-04-15,25.51330532
1999-04-16,25.38691845
1999-04-19,24.81820289
1999-04-20,25.0788654
1999-04-21,25.69497875
1999-04-22,26.18470523
1999-04-23,26.19260124
1999-04-26,26.28738958
1999-04-27,26.33478013
1999-04-28,25.96353727
1999-04-29,25.8924442
1999-04-30,25.73447329
1999-05-03,26.01883107
1999-05-04,25.63178894
1999-05-05,25.80555911
1999-05-06,25.49750606
1999-05-07,25.76606457
1999-05-10,25.65548421
1999-05-11,25.95564126
1999-05-12,26.21630376
1999-05-13,26.23999904
1999-05-14,25.70287476
1999-05-17,25.71077077
1999-05-18,25.63968495
1999-05-19,25.90034745
1999-05-20,25.81346237
1999-05-21,25.56069587
1999-05-24,25.04726687
1999-05-25,24.63652946
1999-05-26,24.94458252
1999-05-27,24.62863345
1999-05-28,25.00777957
1999-06-01,24.85769743
1999-06-02,24.89719197
1999-06-03,24.97618104
1999-06-04,25.4896028
1999-06-07,25.62388568
1999-06-08,25.33163189
1999-06-09,25.37902244
1999-06-10,25.0788654
1999-06-11,25.01567558
1999-06-14,24.91299123
1999-06-15,25.11046392
1999-06-16,25.66338022
1999-06-17,25.86874892
1999-06-18,25.90824346
1999-06-21,26.02672708
1999-06-22,25.82135838
1999-06-23,25.7423693
1999-06-24,25.38691845
1999-06-25,25.3948217
1999-06-28,25.7423693
1999-06-29,26.18470523
1999-06-30,26.54805209
1999-07-01,26.73762877
1999-07-02,26.91139895
1999-07-06,26.82451386
1999-07-07,26.84820913
1999-07-08,26.81661061
1999-07-09,26.95089349
1999-07-12,26.87980766
1999-07-13,26.80081859
1999-07-14,26.91139895
1999-07-15,27.20365998
1999-07-16,27.4169247
1999-07-19,27.20365998
1999-07-20,26.63493718
1999-07-21,26.72182951
1999-07-22,26.28738958
1999-07-23,26.23999904
1999-07-26,26.05832561
1999-07-27,26.35848265
1999-07-28,26.37427467
1999-07-29,25.86085291
1999-07-30,25.65548421
1999-08-02,25.66338022
1999-08-03,25.48170679
1999-08-04,25.05517012
1999-08-05,25.20524502
1999-08-06,24.9287905
1999-08-09,24.84980142
1999-08-10,24.48645456
1999-08-11,24.92088724
1999-08-12,24.90508798
1999-08-13,25.54489661
1999-08-16,25.5922944
1999-08-17,25.82925439
1999-08-18,25.56859188
1999-08-19,25.30792937
1999-08-20,25.61598967
1999-08-23,26.14521069
1999-08-24,26.19260124
1999-08-25,26.57174736
1999-08-26,26.13731468
1999-08-27,25.86874892
1999-08-30,25.38691845
1999-08-31,25.37112643
1999-09-01,25.58439114
1999-09-02,25.37902244
1999-09-03,26.18470523
1999-09-07,26.10571616
1999-09-08,25.99513579
1999-09-09,26.03463033
1999-09-10,26.12941143
1999-09-13,26.01883107
1999-09-14,25.8924442
1999-09-15,25.51330532
1999-09-16,25.4896028
1999-09-17,25.86874892
1999-09-20,25.87665218
1999-09-21,25.37902244
1999-09-22,25.49750606
1999-09-23,24.95248577
1999-09-24,24.88929596
1999-09-27,24.9287905
1999-09-28,24.87349669
1999-09-29,24.69182326
1999-09-30,24.88929596
1999-10-01,24.87349669
1999-10-04,25.25264281
1999-10-05,25.2289403
1999-10-06,25.75026531
1999-10-07,25.56069587
1999-10-08,25.8529569
1999-10-11,25.97933653
1999-10-12,25.56069587
1999-10-13,24.94458252
1999-10-14,24.74711707
1999-10-15,24.10730844
1999-10-18,24.19419353
1999-10-19,24.4232575
1999-10-20,25.00777957
1999-10-21,24.98407705
1999-10-22,25.33163189
1999-10-25,25.15785447
1999-10-26,24.9287905
1999-10-27,25.14205521
1999-10-28,26.22419977
1999-10-29,26.65073644
1999-11-01,26.31898811
1999-11-02,26.28738958
1999-11-03,26.50855755
1999-11-04,26.73762877
1999-11-05,26.98249201
1999-11-08,27.07727311
1999-11-09,26.87190441
1999-11-10,27.10097563
1999-11-11,27.33793562
1999-11-12,27.6775872
1999-11-15,27.54331157
1999-11-16,28.05673332
1999-11-17,27.84346861
1999-11-18,28.23051074
1999-11-19,28.12782639
1999-11-22,28.03303805
1999-11-23,27.6775872
1999-11-24,27.9303537
1999-11-26,27.94615296
1999-11-29,27.72498499
1999-11-30,27.22735526
1999-12-01,27.39322942
1999-12-02,27.6775872
1999-12-03,28.11992314
1999-12-06,27.93824971
1999-12-07,27.70128248
1999-12-08,27.63019665
1999-12-09,27.62230064
1999-12-10,27.87505989
1999-12-13,27.75657628
1999-12-14,27.34583887
1999-12-15,27.50381703
1999-12-16,27.66343958
1999-12-17,27.83105232
1999-12-20,27.79114487
1999-12-21,28.10241428
1999-12-22,28.25406114
1999-12-23,28.7568921
1999-12-27,28.6770772
1999-12-28,28.6770772
1999-12-29,28.836707
1999-12-30,28.89257308
1999-12-31,29.00431249
2000-01-03,28.6770772
2000-01-04,27.50381703
2000-01-05,27.28033821
2000-01-06,27.28033821
2000-01-07,28.18222918
2000-01-10,28.64515269
2000-01-11,28.10241428
2000-01-12,27.98269917
2000-01-13,28.55735485
2000-01-14,28.96440504
2000-01-18,28.72496759
2000-01-19,28.91651465
2000-01-20,28.74890916
2000-01-21,28.71698465
2000-01-24,27.94279172
2000-01-25,28.13434603
2000-01-26,28.14232173
2000-01-27,28.20617799
2000-01-28,27.5277586
2000-01-31,28.0784727
2000-02-01,28.41369093
2000-02-02,28.4376325
2000-02-03,28.8766072
2000-02-04,28.80477524
2000-02-07,28.86064857
2000-02-08,29.37943816
2000-02-09,28.73294328
2000-02-10,28.86863151
2000-02-11,28.28598565
2000-02-14,28.34984191
2000-02-15,28.53341328
2000-02-16,28.27002701
2000-02-17,28.42965681
2000-02-18,27.55170017
2000-02-22,27.70334703
2000-02-23,28.02260662
2000-02-24,28.02260662
2000-02-25,27.67940546
2000-02-28,27.94279172
2000-02-29,28.37378348
2000-03-01,28.52543034
2000-03-02,28.45359838
2000-03-03,29.19586679
2000-03-06,28.90055602
2000-03-07,28.15030466
2000-03-08,28.38176642
2000-03-09,29.21980837
2000-03-10,29.16394228
2000-03-13,28.76486779
2000-03-14,28.1582876
2000-03-15,28.60524524
2000-03-16,30.12170658
2000-03-17,30.36912697
2000-03-20,29.97005972
2000-03-21,30.80011873
2000-03-22,31.28698381
2000-03-23,31.74990732
2000-03-24,31.72595851
2000-03-27,31.53441145
2000-03-28,31.1752444
2000-03-29,30.90388244
2000-03-30,30.33720246
2000-03-31,30.83205048
2000-04-03,30.70434519
2000-04-04,30.32123658
2000-04-05,30.30527795
2000-04-06,30.64049617
2000-04-07,31.15130283
2000-04-10,30.72828677
2000-04-11,30.52077383
2000-04-12,29.73859796
2000-04-13,29.13999347
2000-04-14,27.36015311
2000-04-17,28.40570799
2000-04-18,29.3953968
2000-04-19,29.08412739
2000-04-20,29.17990092
2000-04-24,28.98834661
2000-04-25,30.1057407
2000-04-26,29.8263958
2000-04-27,30.12170658
2000-04-28,29.89024482
2000-05-01,30.19353854
2000-05-02,29.666766
2000-05-03,28.97238798
2000-05-04,28.96440504
2000-05-05,29.50713621
2000-05-08,29.29164033
2000-05-09,28.93248053
2000-05-10,28.12636309
2000-05-11,28.73294328
2000-05-12,29.04421994
2000-05-15,29.75456384
2000-05-16,30.14564815
2000-05-17,29.73061502
2000-05-18,29.4752117
2000-05-19,28.72496759
2000-05-22,28.54139622
2000-05-23,27.83105232
2000-05-24,28.38176642
2000-05-25,28.15030466
2000-05-26,28.02260662
2000-05-30,29.17990092
2000-05-31,29.23577424
2000-06-01,30.07381619
2000-06-02,30.96773146
2000-06-05,30.69636226
2000-06-06,30.40105148
2000-06-07,30.68837932
2000-06-08,30.41701736
2000-06-09,30.50480795
2000-06-12,30.35316109
2000-06-13,30.95176558
2000-06-14,31.04754636
2000-06-15,31.21515185
2000-06-16,30.99167303
2000-06-19,31.53441145
2000-06-20,31.35083283
2000-06-21,31.43064773
2000-06-22,30.63251323
2000-06-23,30.28931207
2000-06-26,30.75223558
2000-06-27,30.65645481
2000-06-28,30.8160846
2000-06-29,30.58462285
2000-06-30,30.99965597
2000-07-03,31.24707636
2000-07-05,30.64847911
2000-07-06,31.05552205
2000-07-07,31.54238714
2000-07-10,31.43863067
2000-07-11,31.59027753
2000-07-12,31.88558831
2000-07-13,31.97338614
2000-07-14,32.36447045
2000-07-17,32.46822692
2000-07-18,31.94943733
2000-07-19,31.54238714
2000-07-20,32.08512555
2000-07-21,31.79779047
2000-07-24,31.36679871
2000-07-25,31.51046263
2000-07-26,31.07148793
2000-07-27,30.76021128
2000-07-28,30.05785031
2000-07-31,30.40105148
2000-08-01,30.49683225
2000-08-02,30.44894187
2000-08-03,30.87993362
2000-08-04,31.19919322
2000-08-07,31.56633596
2000-08-08,31.70999988
2000-08-09,31.43064773
2000-08-10,31.11937832
2000-08-11,31.44661361
2000-08-14,31.91751282
2000-08-15,31.7738489
2000-08-16,31.73394145
2000-08-17,32.22080653
2000-08-18,32.10108418
2000-08-21,32.30062143
2000-08-22,32.30062143
2000-08-23,32.45226829
2000-08-24,32.54005888
2000-08-25,32.51611731
2000-08-28,32.6837228
2000-08-29,32.54005888
2000-08-30,32.46822692
2000-08-31,32.97105788
2000-09-01,33.05884848
2000-09-05,32.55602476
2000-09-06,32.06915967
2000-09-07,32.4043779
2000-09-08,32.11705006
2000-09-11,31.98136184
2000-09-12,31.78981477
2000-09-13,31.94146163
2000-09-14,31.99732771
2000-09-15,31.6142191
2000-09-18,31.04754636
2000-09-19,31.56633596
2000-09-20,31.37478165
2000-09-21,31.38276459
2000-09-22,31.50247969
2000-09-25,31.43863067
2000-09-26,31.19919322
2000-09-27,31.16726146
2000-09-28,31.7738489
2000-09-29,31.31093263
2000-10-02,31.1752444
2000-10-03,30.8958995
2000-10-04,30.87195069
2000-10-05,30.84002618
2000-10-06,30.05785031
2000-10-09,29.89822776
2000-10-10,29.3076062
2000-10-11,28.96440504
2000-10-12,28.21415369
2000-10-13,29.36347229
2000-10-16,29.42732855
2000-10-17,28.86064857
2000-10-18,28.82074112
2000-10-19,30.01795011
2000-10-20,30.22546305
2000-10-23,30.20152148
2000-10-24,30.12968952
2000-10-25,29.16394228
2000-10-26,29.17191798
2000-10-27,29.48319463
2000-10-30,29.80244698
2000-10-31,30.60058872
2000-11-01,30.32921952
2000-11-02,30.41701736
2000-11-03,30.40105148
2000-11-06,30.57663991
2000-11-07,30.40903442
2000-11-08,29.78648835
2000-11-09,29.62685855
2000-11-10,28.90055602
2000-11-13,28.38176642
2000-11-14,29.26769875
2000-11-15,29.55502659
2000-11-16,29.13201777
2000-11-17,29.01229543
2000-11-20,28.28598565
2000-11-21,28.32589309
2000-11-22,27.81508644
2000-11-24,28.36580054
2000-11-27,28.50148877
2000-11-28,28.11039722
2000-11-29,28.17424624
2000-11-30,27.63949801
2000-12-01,27.76719605
2000-12-04,27.76719605
2000-12-05,29.17990092
2000-12-06,28.72496759
2000-12-07,28.57332073
2000-12-08,29.41934561
2000-12-11,29.84235443
2000-12-12,29.45925306
2000-12-13,29.14797641
2000-12-14,28.67191944
2000-12-15,28.22091962
2000-12-18,28.35455054
2000-12-19,27.93696027
2000-12-20,27.00990348
2000-12-21,27.16023193
2000-12-22,27.87849357
2000-12-26,28.08728871
2000-12-27,28.36290293
2000-12-28,28.6051076
2000-12-29,28.27103393
2001-01-02,27.1435344
2001-01-03,28.58840283
2001-01-04,28.07059118
2001-01-05,27.23540339
2001-01-08,27.18528908
2001-01-09,27.23540339
2001-01-10,27.64464128
2001-01-11,28.16246017
2001-01-12,27.92860788
2001-01-16,28.0622388
2001-01-17,28.13740302
2001-01-18,28.41301724
2001-01-19,28.321141
2001-01-22,28.34619816
2001-01-23,28.78884558
2001-01-24,28.89741935
2001-01-25,28.66356705
2001-01-26,28.6051076
2001-01-29,28.73873852
2001-01-30,28.84731228
2001-01-31,28.65521467
2001-02-01,28.77214081
2001-02-02,28.2877387
2001-02-05,28.35455054
2001-02-06,28.26268155
2001-02-07,27.92860788
2001-02-08,27.72816513
2001-02-09,27.32727238
2001-02-12,27.66134605
2001-02-13,27.31056761
2001-02-14,27.44419853
2001-02-15,27.6028866
2001-02-16,27.03496064
2001-02-20,26.44197753
2001-02-21,26.04943716
2001-02-22,25.87405157
2001-02-23,25.74877303
2001-02-26,26.14965854
2001-02-27,25.89910872
2001-02-28,25.59843735
2001-03-01,25.75712542
2001-03-02,25.52327313
2001-03-05,25.65690404
2001-03-06,25.89910872
2001-03-07,25.9993301
2001-03-08,25.94921579
2001-03-09,25.28942084
2001-03-12,24.019938
2001-03-13,24.42917589
2001-03-14,23.79443809
2001-03-15,23.86124993
2001-03-16,23.38520021
2001-03-19,23.77773332
2001-03-20,23.13464314
2001-03-21,22.65023379
2001-03-22,22.51660287
2001-03-23,23.02606938
2001-03-26,23.21815975
2001-03-27,23.86960232
2001-03-28,23.32673351
2001-03-29,23.15134791
2001-03-30,23.41025012
2001-04-02,23.04277415
2001-04-03,22.21593875
2001-04-04,22.11571737
2001-04-05,23.15969305
2001-04-06,22.74210278
2001-04-09,22.98430746
2001-04-10,23.62739764
2001-04-11,23.62739764
2001-04-12,24.03664277
2001-04-16,23.86960232
2001-04-17,24.27049506
2001-04-18,25.33117552
2001-04-19,25.77383019
2001-04-20,25.54833028
2001-04-23,25.03886377
2001-04-24,24.67138057
2001-04-25,25.15578992
2001-04-26,25.32283038
2001-04-27,25.73206826
2001-04-30,25.7654778
2001-05-01,26.13295377
2001-05-02,26.12460863
2001-05-03,25.68195395
2001-05-04,26.03273239
2001-05-07,25.88240395
2001-05-08,25.8573468
2001-05-09,25.74877303
2001-05-10,25.64855166
2001-05-11,25.43140414
2001-05-14,25.44810166
2001-05-15,25.48986359
2001-05-16,26.28328945
2001-05-17,26.41692037
2001-05-18,26.44197753
2001-05-21,27.05165817
2001-05-22,26.98484633
2001-05-23,26.53384652
2001-05-24,26.70923211
2001-05-25,26.42527276
2001-05-29,26.17471569
2001-05-30,25.78218257
2001-05-31,25.95756817
2001-06-01,26.0828467
2001-06-04,26.24153477
2001-06-05,26.60901074
2001-06-06,26.31669899
2001-06-07,26.52549413
2001-06-08,26.21647762
2001-06-11,25.92415863
2001-06-12,25.88240395
2001-06-13,25.59843735
2001-06-14,25.10567561
2001-06-15,25.00545423
2001-06-18,24.88852809
2001-06-19,24.93029001
2001-06-20,25.24765891
2001-06-21,25.65690404
2001-06-22,25.44810166
2001-06-25,25.27271607
2001-06-26,25.22260176
2001-06-27,25.08897808
2001-06-28,25.42305175
2001-06-29,25.30612561
2001-07-02,25.50656836
2001-07-03,25.43975652
2001-07-05,25.03051139
2001-07-06,24.46258543
2001-07-09,24.58786396
2001-07-10,24.14521653
2001-07-11,24.01158562
2001-07-12,24.59621635
2001-07-13,24.73819965
2001-07-16,24.3373069
2001-07-17,24.63797827
2001-07-18,24.39577359
2001-07-19,24.48764258
2001-07-20,24.45423304
2001-07-23,24.10345461
2001-07-24,23.80279048
2001-07-25,24.09510222
2001-07-26,24.37071644
2001-07-27,24.53774965
2001-07-30,24.52940451
2001-07-31,24.66302818
2001-08-01,24.70479011
2001-08-02,24.74655203
2001-08-03,24.62962589
2001-08-06,24.34565928
2001-08-07,24.4208235
2001-08-08,23.97817608
2001-08-09,23.97817608
2001-08-10,24.07839745
2001-08-13,24.17862607
2001-08-14,24.09510222
2001-08-15,23.91971663
2001-08-16,23.86960232
2001-08-17,23.50211911
2001-08-20,23.68586433
2001-08-21,23.37684782
2001-08-22,23.60234773
2001-08-23,23.61070011
2001-08-24,23.99488085
2001-08-27,23.92806901
2001-08-28,23.51047149
2001-08-29,23.25992167
2001-08-30,22.8757337
2001-08-31,22.93419315
2001-09-04,22.90914324
2001-09-05,22.80892186
2001-09-06,22.29945535
2001-09-07,21.89856985
2001-09-10,22.06560306
2001-09-11,22.06560306
2001-09-12,22.06560306
2001-09-13,22.06560306
2001-09-14,21.07173444
2001-09-17,21.07173444
2001-09-18,20.82952977
2001-09-19,20.4954561
2001-09-20,19.84400629
2001-09-21,19.56839932
2001-09-24,20.31171087
2001-09-25,20.50380848
2001-09-26,20.52051325
2001-09-27,20.82952977
2001-09-28,21.29723435
2001-10-01,21.29723435
2001-10-02,21.51438187
2001-10-03,22.05725068
2001-10-04,22.09066022
2001-10-05,22.06560306
2001-10-08,21.86516031
2001-10-09,21.83175077
2001-10-10,22.34956966
2001-10-11,22.67529095
2001-10-12,22.49154572
2001-10-15,22.48319333
2001-10-16,22.68364333
2001-10-17,22.32451251
2001-10-18,22.17417682
2001-10-19,22.29945535
2001-10-22,22.71704563
2001-10-23,22.68364333
2001-10-24,22.65858618
2001-10-25,22.98430746
2001-10-26,23.02606938
2001-10-29,22.44143865
2001-10-30,22.10736499
2001-10-31,22.12406976
2001-11-01,22.63352902
2001-11-02,22.68364333
2001-11-05,23.00936461
2001-11-06,23.34343828
2001-11-07,23.31838113
2001-11-08,23.3350859
2001-11-09,23.32673351
2001-11-12,23.35179067
2001-11-13,23.84454516
2001-11-14,23.90301186
2001-11-15,23.86124993
2001-11-16,23.76102855
2001-11-19,24.06169993
2001-11-20,23.86124993
2001-11-21,23.79443809
2001-11-23,24.03664277
2001-11-26,24.28719983
2001-11-27,24.15356892
2001-11-28,23.71092149
2001-11-29,23.91136424
2001-11-30,23.86124993
2001-12-03,23.66915956
2001-12-04,24.03664277
2001-12-05,24.60456873
2001-12-06,24.49599497
2001-12-07,24.29555222
2001-12-10,23.84454516
2001-12-11,23.86960232
2001-12-12,23.85289755
