Date,PTTRX
7/11/1995,2.279836361
7/12/1995,2.280264673
7/13/1995,2.280688857
7/14/1995,2.273241393
7/17/1995,2.269317438
7/18/1995,2.263187935
7/19/1995,2.248337386
7/20/1995,2.248752281
7/21/1995,2.241283144
7/24/1995,2.246063722
7/25/1995,2.250832947
7/26/1995,2.246887319
7/27/1995,2.253840418
7/28/1995,2.248566507
7/31/1995,2.253348118
8/1/1995,2.247188685
8/2/1995,2.258576618
8/3/1995,2.252422345
8/4/1995,2.258052323
8/7/1995,2.262858703
8/8/1995,2.26327463
8/9/1995,2.261503586
8/10/1995,2.259698485
8/11/1995,2.249987677
8/14/1995,2.248223858
8/15/1995,2.24865217
8/16/1995,2.255642424
8/17/1995,2.253871381
8/18/1995,2.255116065
8/21/1995,2.262101159
8/22/1995,2.260301217
8/23/1995,2.258526046
8/24/1995,2.265534877
8/25/1995,2.278699013
8/28/1995,2.28130707
8/29/1995,2.279536027
8/30/1995,2.282133764
8/31/1995,2.288135289
9/1/1995,2.296445569
9/5/1995,2.303483298
9/6/1995,2.303909546
9/7/1995,2.299925731
9/8/1995,2.298999958
9/11/1995,2.301629689
9/12/1995,2.308660194
9/13/1995,2.309129789
9/14/1995,2.320564165
9/15/1995,2.319644584
9/18/1995,2.311251738
9/19/1995,2.316091145
9/20/1995,2.32092952
9/21/1995,2.310339383
9/22/1995,2.305022124
9/25/1995,2.30544218
9/26/1995,2.30366804
9/27/1995,2.299664615
9/28/1995,2.302295378
9/29/1995,2.316813599
10/2/1995,2.319465003
10/3/1995,2.324272415
10/4/1995,2.326941365
10/5/1995,2.329589674
10/6/1995,2.333542527
10/9/1995,2.331757034
10/10/1995,2.332192571
10/11/1995,2.330447329
10/12/1995,2.333103894
10/13/1995,2.347700552
10/16/1995,2.345900611
10/17/1995,2.348550983
10/18/1995,2.346780972
10/19/1995,2.349426184
10/20/1995,2.34184455
10/23/1995,2.335626289
10/24/1995,2.342702206
10/25/1995,2.347563286
10/26/1995,2.341343993
10/27/1995,2.342648538
10/30/1995,2.347517875
10/31/1995,2.351998119
11/1/1995,2.359120479
11/2/1995,2.364031099
11/3/1995,2.365420274
11/6/1995,2.363629621
11/7/1995,2.357369045
11/8/1995,2.366687664
11/9/1995,2.362657405
11/10/1995,2.359506475
11/13/1995,2.364398518
11/14/1995,2.367062307
11/15/1995,2.365279911
11/16/1995,2.374631557
11/17/1995,2.37594023
11/20/1995,2.374146481
11/21/1995,2.372353764
11/22/1995,2.375455154
11/24/1995,2.381220333
11/27/1995,2.386109279
11/28/1995,2.386533463
11/29/1995,2.391439955
11/30/1995,2.403162279
12/1/1995,2.408953261
12/4/1995,2.418357542
12/5/1995,2.416548312
12/6/1995,2.416989008
12/7/1995,2.410725336
12/8/1995,2.412109351
12/11/1995,2.412546951
12/12/1995,2.412984552
12/13/1995,2.413498526
12/14/1995,2.413934062
12/15/1995,2.415246863
12/18/1995,2.404370841
12/19/1995,2.411613954
12/20/1995,2.416586499
12/21/1995,2.414782429
12/22/1995,2.423333183
12/26/1995,2.426074378
12/27/1995,2.431031441
12/28/1995,2.435961671
12/29/1995,2.44444534
1/2/1996,2.444844753
1/3/1996,2.449862709
1/4/1996,2.445746788
1/5/1996,2.440217954
1/8/1996,2.442963278
1/9/1996,2.443411199
1/10/1996,2.432477381
1/11/1996,2.435192774
1/12/1996,2.441510114
1/15/1996,2.442095302
1/16/1996,2.451637881
1/17/1996,2.458919181
1/18/1996,2.46392372
1/19/1996,2.465236521
1/22/1996,2.458837647
1/23/1996,2.454716565
1/24/1996,2.459714912
1/25/1996,2.453311909
1/26/1996,2.45691592
1/29/1996,2.452791742
1/30/1996,2.460046208
1/31/1996,2.464512003
2/1/1996,2.46265633
2/2/1996,2.459430059
2/5/1996,2.45076268
2/6/1996,2.453508004
2/7/1996,2.45626468
2/8/1996,2.459021356
2/9/1996,2.460394018
2/12/1996,2.47002226
2/13/1996,2.472772744
2/14/1996,2.466333618
2/15/1996,2.45762186
2/16/1996,2.448007036
2/20/1996,2.423404396
2/21/1996,2.421571428
2/22/1996,2.428911556
2/23/1996,2.425713151
2/26/1996,2.419297764
2/27/1996,2.410589102
2/28/1996,2.406465956
2/29/1996,2.404423477
3/1/1996,2.424261019
3/4/1996,2.436234139
3/5/1996,2.429765084
3/6/1996,2.41868471
3/7/1996,2.414521314
3/8/1996,2.369751899
3/11/1996,2.374805977
3/12/1996,2.370639485
3/13/1996,2.373471503
3/14/1996,2.373864724
3/15/1996,2.361353892
3/18/1996,2.366404875
3/19/1996,2.369156391
3/20/1996,2.381128478
3/21/1996,2.388489248
3/22/1996,2.387504647
3/25/1996,2.399461253
3/26/1996,2.39987718
3/27/1996,2.388810224
3/28/1996,2.373084474
3/29/1996,2.38579656
4/1/1996,2.390877473
4/2/1996,2.400614083
4/3/1996,2.398741896
4/4/1996,2.393567064
4/8/1996,2.354597919
4/9/1996,2.361999972
4/10/1996,2.357809742
4/11/1996,2.348978263
4/12/1996,2.375803995
4/15/1996,2.383198824
4/16/1996,2.385921441
4/17/1996,2.379415231
4/18/1996,2.37290386
4/19/1996,2.383511543
4/22/1996,2.393229575
4/23/1996,2.38903728
4/24/1996,2.384848082
4/25/1996,2.385286714
4/26/1996,2.391240764
4/29/1996,2.384719072
4/30/1996,2.375896882
5/1/1996,2.376335515
5/2/1996,2.351126014
5/3/1996,2.343114004
5/6/1996,2.348215558
5/7/1996,2.348622196
5/8/1996,2.358424859
5/9/1996,2.358852139
5/10/1996,2.376486198
5/13/1996,2.379267644
5/14/1996,2.389015607
5/15/1996,2.391798085
5/16/1996,2.382923259
5/17/1996,2.391285143
5/20/1996,2.396400114
5/21/1996,2.396852164
5/22/1996,2.397304213
5/23/1996,2.39076188
5/24/1996,2.399535563
5/28/1996,2.397656151
5/29/1996,2.384107051
5/30/1996,2.382197709
5/31/1996,2.369532067
6/3/1996,2.369982052
6/4/1996,2.372771755
6/5/1996,2.377907367
6/6/1996,2.38771003
6/7/1996,2.360844046
6/10/1996,2.356597052
6/11/1996,2.354701127
6/12/1996,2.350459293
6/13/1996,2.353198424
6/14/1996,2.366190203
6/17/1996,2.371313431
6/18/1996,2.371745871
6/19/1996,2.367487523
6/20/1996,2.365576117
6/21/1996,2.369220379
6/24/1996,2.371999761
6/25/1996,2.377113701
6/26/1996,2.379891018
6/27/1996,2.389709162
6/28/1996,2.407538284
7/1/1996,2.407965564
7/2/1996,2.398964824
7/3/1996,2.40411179
7/5/1996,2.368123282
7/8/1996,2.366197427
7/9/1996,2.371347489
7/10/1996,2.381213108
7/11/1996,2.388717337
7/12/1996,2.397085413
7/15/1996,2.390445033
7/16/1996,2.400310652
7/17/1996,2.400745156
7/18/1996,2.417686692
7/19/1996,2.411918417
7/22/1996,2.4052801
7/23/1996,2.408071867
7/24/1996,2.401445936
7/25/1996,2.40187528
7/26/1996,2.403164344
7/29/1996,2.39416154
7/30/1996,2.401665769
7/31/1996,2.413857688
8/1/1996,2.438035113
8/2/1996,2.460648941
8/5/1996,2.458761273
8/6/1996,2.456827162
8/7/1996,2.457261666
8/8/1996,2.455326522
8/9/1996,2.466112754
8/12/1996,2.466551386
8/13/1996,2.455133524
8/14/1996,2.45554429
8/15/1996,2.451212665
8/16/1996,2.461929748
8/19/1996,2.457629085
8/20/1996,2.458071846
8/21/1996,2.456140831
8/22/1996,2.454207751
8/23/1996,2.443666122
8/26/1996,2.429868291
8/27/1996,2.435041059
8/28/1996,2.433100755
8/29/1996,2.424055636
8/30/1996,2.411794567
9/3/1996,2.417445186
9/4/1996,2.413112529
9/5/1996,2.411173257
9/6/1996,2.419667247
9/9/1996,2.427275715
9/10/1996,2.420571346
9/11/1996,2.423409556
9/12/1996,2.431018024
9/13/1996,2.453849621
9/16/1996,2.456689895
9/17/1996,2.445215269
9/18/1996,2.443275997
9/19/1996,2.438958821
9/20/1996,2.442677393
9/23/1996,2.445506314
9/24/1996,2.457852014
9/25/1996,2.467811552
9/26/1996,2.475378737
9/27/1996,2.47192128
9/30/1996,2.467163408
10/1/1996,2.479593737
10/2/1996,2.484828429
10/3/1996,2.485270158
10/4/1996,2.505777518
10/7/1996,2.499030834
10/8/1996,2.499472563
10/9/1996,2.495121328
10/10/1996,2.48597197
10/11/1996,2.497339261
10/14/1996,2.497780989
10/15/1996,2.495804563
10/16/1996,2.493853938
10/17/1996,2.503941454
10/18/1996,2.50766725
10/21/1996,2.505711465
10/22/1996,2.498967877
10/23/1996,2.499409606
10/24/1996,2.499852367
10/25/1996,2.505978773
10/28/1996,2.504017828
10/29/1996,2.526039244
10/30/1996,2.526470652
10/31/1996,2.531276
11/1/1996,2.532629053
11/4/1996,2.535493065
11/5/1996,2.545577485
11/6/1996,2.543623764
11/7/1996,2.548887354
11/8/1996,2.550214604
11/11/1996,2.550657365
11/12/1996,2.560717015
11/13/1996,2.558801481
11/14/1996,2.566466713
11/15/1996,2.565416059
11/18/1996,2.563534584
11/19/1996,2.568828104
11/20/1996,2.574112336
11/21/1996,2.574575738
11/22/1996,2.57352302
11/25/1996,2.576396321
11/26/1996,2.576859723
11/27/1996,2.577322094
11/29/1996,2.591255127
12/2/1996,2.589325144
12/3/1996,2.592203605
12/4/1996,2.585377451
12/5/1996,2.573712922
12/6/1996,2.567803252
12/9/1996,2.575529377
12/10/1996,2.575958721
12/11/1996,2.557054175
12/12/1996,2.550236278
12/13/1996,2.561288785
12/16/1996,2.556895236
12/17/1996,2.552461435
12/18/1996,2.548068917
12/19/1996,2.560637545
12/20/1996,2.564414945
12/23/1996,2.56729031
12/24/1996,2.56531698
12/26/1996,2.566135416
12/27/1996,2.574764608
12/30/1996,2.575178471
12/31/1996,2.559113168
1/2/1997,2.54532153
1/3/1997,2.551443807
1/6/1997,2.549423002
1/7/1997,2.545001586
1/8/1997,2.543018967
1/9/1997,2.550778118
1/10/1997,2.539936154
1/13/1997,2.540384076
1/14/1997,2.553021852
1/15/1997,2.555905474
1/16/1997,2.549038037
1/17/1997,2.555256298
1/20/1997,2.555704219
1/21/1997,2.561033862
1/22/1997,2.556614511
1/23/1997,2.554631892
1/24/1997,2.548686099
1/27/1997,2.544266747
1/28/1997,2.552007321
1/29/1997,2.552435633
1/30/1997,2.555320287
1/31/1997,2.56864233
2/3/1997,2.578913556
2/4/1997,2.579381086
2/5/1997,2.579848617
2/6/1997,2.577864966
2/7/1997,2.586656194
2/10/1997,2.589587291
2/11/1997,2.590066174
2/12/1997,2.59057086
2/13/1997,2.598395032
2/14/1997,2.60716149
2/18/1997,2.608104808
2/19/1997,2.606124253
2/20/1997,2.599245463
2/21/1997,2.600668696
2/24/1997,2.596241088
2/25/1997,2.596714811
2/26/1997,2.575129963
2/27/1997,2.573122574
2/28/1997,2.574475627
3/3/1997,2.572463078
3/4/1997,2.567983865
3/5/1997,2.570924251
3/6/1997,2.566460521
3/7/1997,2.575241427
3/10/1997,2.578168396
3/11/1997,2.576168232
3/12/1997,2.574168068
3/13/1997,2.559850071
3/14/1997,2.563703844
3/17/1997,2.56170368
3/18/1997,2.562167082
3/19/1997,2.560166918
3/20/1997,2.558166754
3/21/1997,2.559556961
3/24/1997,2.564947496
3/25/1997,2.560483766
3/26/1997,2.556020035
3/27/1997,2.545555811
3/31/1997,2.543335814
4/1/1997,2.546267944
4/2/1997,2.549210394
4/3/1997,2.552152844
4/4/1997,2.546121389
4/7/1997,2.551539791
4/8/1997,2.549529305
4/9/1997,2.549994772
4/10/1997,2.550460238
4/11/1997,2.5419518
4/14/1997,2.542382176
4/15/1997,2.555193341
4/16/1997,2.553168407
4/17/1997,2.561079274
4/18/1997,2.564997036
4/21/1997,2.563001
4/22/1997,2.565958931
4/23/1997,2.561485912
4/24/1997,2.556985026
4/25/1997,2.555863159
4/28/1997,2.55879116
4/29/1997,2.581530902
4/30/1997,2.589249802
5/1/1997,2.59219122
5/2/1997,2.596038801
5/5/1997,2.598981251
5/6/1997,2.599433301
5/7/1997,2.589927876
5/8/1997,2.595359695
5/9/1997,2.601696645
5/12/1997,2.607128463
5/13/1997,2.600112407
5/14/1997,2.603039376
5/15/1997,2.605965313
5/16/1997,2.604837253
5/19/1997,2.602799934
5/20/1997,2.605743417
5/21/1997,2.60370713
5/22/1997,2.601669811
5/23/1997,2.605519456
5/27/1997,2.5985034
5/28/1997,2.598956481
5/29/1997,2.604389332
5/30/1997,2.615839189
6/2/1997,2.618765126
6/3/1997,2.624193848
6/4/1997,2.62211215
6/5/1997,2.625038087
6/6/1997,2.638821469
6/9/1997,2.634275172
6/10/1997,2.632230628
6/11/1997,2.632719832
6/12/1997,2.643194377
6/13/1997,2.649574674
6/16/1997,2.652458295
6/17/1997,2.647832529
6/18/1997,2.653219968
6/19/1997,2.653600804
6/20/1997,2.659749916
6/23/1997,2.655124149
6/24/1997,2.655578263
6/25/1997,2.651025773
6/26/1997,2.646473284
6/27/1997,2.65284842
6/30/1997,2.646578556
7/1/1997,2.657104704
7/2/1997,2.660072956
7/3/1997,2.674463199
7/7/1997,2.6799363
7/8/1997,2.680379061
7/9/1997,2.683332864
7/10/1997,2.683770465
7/11/1997,2.68762527
7/14/1997,2.685545636
7/15/1997,2.683438136
7/16/1997,2.69139235
7/17/1997,2.69180002
7/18/1997,2.687991658
7/21/1997,2.685884157
7/22/1997,2.698898642
7/23/1997,2.701851413
7/24/1997,2.702286949
7/25/1997,2.701086644
7/28/1997,2.704044576
7/29/1997,2.71203388
7/30/1997,2.717485308
7/31/1997,2.720591858
8/1/1997,2.701631581
8/4/1997,2.699545754
8/5/1997,2.697456831
8/6/1997,2.702959863
8/7/1997,2.698349577
8/8/1997,2.681988068
8/11/1997,2.682434958
8/12/1997,2.682880815
8/13/1997,2.685855259
8/14/1997,2.696414434
8/15/1997,2.697753037
8/18/1997,2.705780528
8/19/1997,2.706222257
8/20/1997,2.704138494
8/21/1997,2.696997557
8/22/1997,2.68821665
8/25/1997,2.686150433
8/26/1997,2.689135198
8/27/1997,2.68958312
8/28/1997,2.700176353
8/29/1997,2.697128631
9/2/1997,2.703150797
9/3/1997,2.701066003
9/4/1997,2.701520116
9/5/1997,2.700338389
9/8/1997,2.703315929
9/9/1997,2.703766947
9/10/1997,2.70167596
9/11/1997,2.697042968
9/12/1997,2.711106043
9/15/1997,2.714095969
9/16/1997,2.734846899
9/17/1997,2.737872947
9/18/1997,2.735788153
9/19/1997,2.739712108
9/22/1997,2.745254358
9/23/1997,2.740626527
9/24/1997,2.74616981
9/25/1997,2.736046172
9/26/1997,2.742503874
9/29/1997,2.740412887
9/30/1997,2.740902092
10/1/1997,2.751571699
10/2/1997,2.754556464
10/3/1997,2.75593119
10/6/1997,2.761489954
10/7/1997,2.764496393
10/8/1997,2.749623138
10/9/1997,2.747528023
10/10/1997,2.741723625
10/13/1997,2.742342871
10/14/1997,2.753180706
10/15/1997,2.748691173
10/16/1997,2.749310419
10/17/1997,2.743018881
10/20/1997,2.74603048
10/21/1997,2.74648769
10/22/1997,2.7469449
10/23/1997,2.757616571
10/24/1997,2.759005746
10/27/1997,2.764551093
10/28/1997,2.754789713
10/29/1997,2.762908027
10/30/1997,2.771006731
10/31/1997,2.77385423
11/3/1997,2.769171699
11/4/1997,2.764488136
11/5/1997,2.76494741
11/6/1997,2.770576355
11/7/1997,2.769325479
11/10/1997,2.769765143
11/11/1997,2.770696076
11/12/1997,2.771136773
11/13/1997,2.77417211
11/14/1997,2.775560253
11/17/1997,2.778612103
11/18/1997,2.779006356
11/19/1997,2.787160793
11/20/1997,2.785080127
11/21/1997,2.788984472
11/24/1997,2.784299877
11/25/1997,2.784744702
11/26/1997,2.785190559
11/28/1997,2.786618953
12/1/1997,2.789650161
12/2/1997,2.790098083
12/3/1997,2.793120003
12/4/1997,2.793567924
12/5/1997,2.789791556
12/8/1997,2.782494775
12/9/1997,2.785523919
12/10/1997,2.788542743
12/11/1997,2.799343424
12/12/1997,2.811038915
12/15/1997,2.806303748
12/16/1997,2.809360758
12/17/1997,2.804655522
12/18/1997,2.810273114
12/19/1997,2.816854666
12/22/1997,2.817328389
12/23/1997,2.817713354
12/24/1997,2.816065127
12/26/1997,2.822375243
12/29/1997,2.820727017
12/30/1997,2.813442621
12/31/1997,2.819285206
1/2/1998,2.83133986
1/5/1998,2.850430179
1/6/1998,2.853560467
1/7/1998,2.8487159
1/8/1998,2.857087072
1/9/1998,2.869239773
1/12/1998,2.872364901
1/13/1998,2.867515173
1/14/1998,2.862641708
1/15/1998,2.860447513
1/16/1998,2.854322139
1/20/1998,2.852280692
1/21/1998,2.855558567
1/22/1998,2.853516088
1/23/1998,2.836752069
1/26/1998,2.845349266
1/27/1998,2.837988497
1/28/1998,2.838605678
1/29/1998,2.855181859
1/30/1998,2.863010159
2/2/1998,2.855612235
2/3/1998,2.85875078
2/4/1998,2.856543168
2/5/1998,2.851676927
2/6/1998,2.853120802
2/9/1998,2.848265914
2/10/1998,2.85141994
2/11/1998,2.859947988
2/12/1998,2.863104078
2/13/1998,2.86722516
2/17/1998,2.875703668
2/18/1998,2.868165382
2/19/1998,2.868649425
2/20/1998,2.86474508
2/23/1998,2.859931475
2/24/1998,2.844399756
2/25/1998,2.852908195
2/26/1998,2.850710904
2/27/1998,2.855044593
3/2/1998,2.844758918
3/3/1998,2.839797727
3/4/1998,2.842891892
3/5/1998,2.837887353
3/6/1998,2.8471554
3/9/1998,2.855608107
3/10/1998,2.856008552
3/11/1998,2.861779924
3/12/1998,2.870233663
3/13/1998,2.868846552
3/16/1998,2.871984065
3/17/1998,2.869734138
3/18/1998,2.867466666
3/19/1998,2.867880528
3/20/1998,2.871793131
3/23/1998,2.872198737
3/24/1998,2.872587829
3/25/1998,2.864917437
3/26/1998,2.859932507
3/27/1998,2.861113203
3/30/1998,2.856102471
3/31/1998,2.864686252
4/1/1998,2.870542254
4/2/1998,2.87909404
4/3/1998,2.894007545
4/6/1998,2.889073187
4/7/1998,2.886836678
4/8/1998,2.8792086
4/9/1998,2.879682323
4/13/1998,2.869708336
4/14/1998,2.875555049
4/15/1998,2.878714236
4/16/1998,2.881825946
4/17/1998,2.883242987
4/20/1998,2.878309662
4/21/1998,2.873405234
4/22/1998,2.871170788
4/23/1998,2.871631094
4/24/1998,2.875755272
4/27/1998,2.857312065
4/28/1998,2.85775173
4/29/1998,2.855494578
4/30/1998,2.876015355
5/1/1998,2.883137715
5/4/1998,2.883688844
5/5/1998,2.878815379
5/6/1998,2.88479007
5/7/1998,2.885354616
5/8/1998,2.88163398
5/11/1998,2.874056474
5/12/1998,2.882740366
5/13/1998,2.886028562
5/14/1998,2.883860169
5/15/1998,2.88554555
5/18/1998,2.888804848
5/19/1998,2.889318822
5/20/1998,2.897965559
5/21/1998,2.890383925
5/22/1998,2.895327571
5/26/1998,2.902046389
5/27/1998,2.908025208
5/28/1998,2.905869201
5/29/1998,2.909519655
6/1/1998,2.912745926
6/2/1998,2.91044646
6/3/1998,2.910925343
6/4/1998,2.905934221
6/5/1998,2.910137869
6/8/1998,2.910639458
6/9/1998,2.911138983
6/10/1998,2.922551685
6/11/1998,2.931234545
6/12/1998,2.932744473
6/15/1998,2.938696458
6/16/1998,2.931016777
6/17/1998,2.917889796
6/18/1998,2.923845909
6/19/1998,2.930747405
6/22/1998,2.931225256
6/23/1998,2.934428822
6/24/1998,2.932178895
6/25/1998,2.929989861
6/26/1998,2.934180091
6/29/1998,2.934686841
6/30/1998,2.937905887
7/1/1998,2.941096036
7/2/1998,2.945771342
7/6/1998,2.948947042
7/7/1998,2.946680602
7/8/1998,2.944414162
7/9/1998,2.950366147
7/10/1998,2.951850273
7/13/1998,2.94409525
7/14/1998,2.93908039
7/15/1998,2.942228224
7/16/1998,2.939951463
7/17/1998,2.938661367
7/20/1998,2.944605096
7/21/1998,2.947816918
7/22/1998,2.948292705
7/23/1998,2.951475629
7/24/1998,2.950112256
7/27/1998,2.947825175
7/28/1998,2.945539125
7/29/1998,2.940500528
7/30/1998,2.943670035
7/31/1998,2.947799373
8/3/1998,2.956536932
8/4/1998,2.957010656
8/5/1998,2.957481282
8/6/1998,2.958001449
8/7/1998,2.965073237
8/10/1998,2.962795444
8/11/1998,2.96602378
8/12/1998,2.963741859
8/13/1998,2.961459937
8/14/1998,2.968418197
8/17/1998,2.966135244
8/18/1998,2.966607935
8/19/1998,2.964324982
8/20/1998,2.967555381
8/21/1998,2.971782767
8/24/1998,2.972274035
8/25/1998,2.978262143
8/26/1998,2.981495639
8/27/1998,2.987494067
8/28/1998,2.991716292
8/31/1998,2.994715507
9/1/1998,2.998004734
9/2/1998,2.995791962
9/3/1998,2.999115249
9/4/1998,3.001173209
9/8/1998,3.002340488
9/9/1998,3.016660549
9/10/1998,3.039256832
9/11/1998,3.024150329
9/14/1998,3.024619923
9/15/1998,3.022389606
9/16/1998,3.028423125
9/17/1998,3.034445292
9/18/1998,3.047020112
9/21/1998,3.047521701
9/22/1998,3.045235652
9/23/1998,3.054024815
9/24/1998,3.062830492
9/25/1998,3.067103289
9/28/1998,3.067573915
9/29/1998,3.065301283
9/30/1998,3.0845299
10/1/1998,3.096159338
10/2/1998,3.100418718
10/5/1998,3.114822378
10/6/1998,3.104183733
10/7/1998,3.087989421
10/8/1998,3.04955902
10/9/1998,3.026477661
10/12/1998,3.026477661
10/13/1998,3.035277145
10/14/1998,3.058004502
10/15/1998,3.055704004
10/16/1998,3.079451052
10/19/1998,3.077168099
10/20/1998,3.063765553
10/21/1998,3.061473311
10/22/1998,3.059182101
10/23/1998,3.04955902
10/26/1998,3.052841023
10/27/1998,3.067221977
10/28/1998,3.07049366
10/29/1998,3.076546789
10/30/1998,3.064086529
11/2/1998,3.045011691
11/3/1998,3.048279245
11/4/1998,3.031976565
11/5/1998,3.032449256
11/6/1998,3.020003445
11/9/1998,3.031678295
11/10/1998,3.037762386
11/11/1998,3.041050581
11/12/1998,3.047084101
11/13/1998,3.045758914
11/16/1998,3.043450159
11/17/1998,3.043968262
11/18/1998,3.047258522
11/19/1998,3.047768367
11/20/1998,3.054865957
11/23/1998,3.052565459
11/24/1998,3.053059824
11/25/1998,3.054050617
11/27/1998,3.061149239
11/30/1998,3.075661267
12/1/1998,3.084553638
12/2/1998,3.093460458
12/3/1998,3.093941406
12/4/1998,3.084207893
12/7/1998,3.07627432
12/8/1998,3.087989421
12/9/1998,3.096876632
12/10/1998,3.100228816
12/11/1998,3.093198311
12/14/1998,3.096472058
12/15/1998,3.088180355
12/16/1998,3.097424664
12/17/1998,3.09796444
12/18/1998,3.096664024
12/21/1998,3.088443535
12/22/1998,3.080223045
12/23/1998,3.069081779
12/24/1998,3.062295876
12/28/1998,3.073062498
12/29/1998,3.085211071
12/30/1998,3.094414097
12/31/1998,3.094496663
1/4/1999,3.093480068
1/5/1999,3.088084372
1/6/1999,3.091496417
1/7/1999,3.08608524
1/8/1999,3.078661513
1/11/1999,3.073261689
1/12/1999,3.079596575
1/13/1999,3.08595107
1/14/1999,3.095195379
1/15/1999,3.093569859
1/19/1999,3.094442995
1/20/1999,3.089043171
1/21/1999,3.098322571
1/22/1999,3.105566716
1/25/1999,3.106032182
1/26/1999,3.103512884
1/27/1999,3.1068661
1/28/1999,3.110219317
1/29/1999,3.113081265
2/1/1999,3.104751375
2/2/1999,3.099339166
2/3/1999,3.096857022
2/4/1999,3.08849617
2/5/1999,3.084057209
2/8/1999,3.08451958
2/9/1999,3.087930593
2/10/1999,3.091363279
2/11/1999,3.088890424
2/12/1999,3.069679352
2/16/1999,3.076525115
2/17/1999,3.08285484
2/18/1999,3.080381985
2/19/1999,3.078892699
2/22/1999,3.085235841
2/23/1999,3.076846091
2/24/1999,3.065507698
2/25/1999,3.048312272
2/26/1999,3.055772121
3/1/1999,3.04146238
3/2/1999,3.047843709
3/3/1999,3.042395377
3/4/1999,3.039909105
3/5/1999,3.056221074
3/8/1999,3.056609135
3/9/1999,3.071803365
3/10/1999,3.069405851
3/11/1999,3.07289427
3/12/1999,3.080218917
3/15/1999,3.083612384
3/16/1999,3.089966879
3/17/1999,3.087472351
3/18/1999,3.090899877
3/19/1999,3.086357708
3/22/1999,3.080895959
3/23/1999,3.081317046
3/24/1999,3.087661221
3/25/1999,3.082211857
3/26/1999,3.083686694
3/29/1999,3.075295912
3/30/1999,3.08757659
3/31/1999,3.082036404
4/1/1999,3.07651273
4/5/1999,3.093089943
4/6/1999,3.102496288
4/7/1999,3.102964851
4/8/1999,3.115366282
4/9/1999,3.116838023
4/12/1999,3.117275624
4/13/1999,3.111764335
4/14/1999,3.112247347
4/15/1999,3.106790759
4/16/1999,3.102322899
4/19/1999,3.108755832
4/20/1999,3.112200904
4/21/1999,3.112680819
4/22/1999,3.101283598
4/23/1999,3.102722313
4/26/1999,3.106194218
4/27/1999,3.109624841
4/28/1999,3.107117927
4/29/1999,3.113537443
4/30/1999,3.09738751
5/3/1999,3.094888852
5/4/1999,3.092384003
5/5/1999,3.09585178
5/6/1999,3.081374843
5/7/1999,3.079896909
5/10/1999,3.083387392
5/11/1999,3.077887456
5/12/1999,3.081386195
5/13/1999,3.096849798
5/14/1999,3.068497624
5/17/1999,3.063008009
5/18/1999,3.063498245
5/19/1999,3.069974525
5/20/1999,3.067591461
5/21/1999,3.078060845
5/24/1999,3.078531472
5/25/1999,3.079019644
5/26/1999,3.07348565
5/27/1999,3.062020312
5/28/1999,3.063961648
6/1/1999,3.044103464
6/2/1999,3.044590604
6/3/1999,3.045162374
6/4/1999,3.046794087
6/7/1999,3.050315532
6/8/1999,3.047790041
6/9/1999,3.042314875
6/10/1999,3.033847719
6/11/1999,3.023509409
6/14/1999,3.02700402
6/15/1999,3.03050792
6/16/1999,3.034042782
6/17/1999,3.058607235
6/18/1999,3.05125885
6/21/1999,3.045708343
6/22/1999,3.040212535
6/23/1999,3.02870901
6/24/1999,3.02322662
6/25/1999,3.027955595
6/28/1999,3.037478565
6/29/1999,3.041030972
6/30/1999,3.058944724
7/1/1999,3.05338596
7/2/1999,3.058307933
7/6/1999,3.053418986
7/7/1999,3.050880078
7/8/1999,3.06042885
7/9/1999,3.058856997
7/12/1999,3.071449363
7/13/1999,3.074905787
7/14/1999,3.075342355
7/15/1999,3.075823303
7/16/1999,3.083350237
7/19/1999,3.083828088
7/20/1999,3.087317539
7/21/1999,3.084769342
7/22/1999,3.070128305
7/23/1999,3.059461794
7/26/1999,3.056969329
7/27/1999,3.060564052
7/28/1999,3.064168063
7/29/1999,3.052645961
7/30/1999,3.047500027
8/2/1999,3.044944606
8/3/1999,3.039303276
8/4/1999,3.03981209
8/5/1999,3.04637816
8/6/1999,3.029651296
8/9/1999,3.014966912
8/10/1999,3.009364801
8/11/1999,3.015938096
8/12/1999,3.019457477
8/13/1999,3.039143304
8/16/1999,3.042688487
8/17/1999,3.055270531
8/18/1999,3.058835324
8/19/1999,3.053279656
8/20/1999,3.054781327
8/23/1999,3.055246794
8/24/1999,3.064847169
8/25/1999,3.083460669
8/26/1999,3.080895959
8/27/1999,3.067217849
8/30/1999,3.0525314
8/31/1999,3.050020358
9/1/1999,3.05052298
9/2/1999,3.044967312
9/3/1999,3.064898773
9/7/1999,3.056799037
9/8/1999,3.063430128
9/9/1999,3.060951081
9/10/1999,3.071816782
9/13/1999,3.069279938
9/14/1999,3.063698468
9/15/1999,3.070264539
9/16/1999,3.073822107
9/17/1999,3.081518301
9/20/1999,3.07287466
9/21/1999,3.073382442
9/22/1999,3.073891256
9/23/1999,3.086584765
9/24/1999,3.100437296
9/27/1999,3.091852483
9/28/1999,3.086273078
9/29/1999,3.074609581
9/30/1999,3.084088172
10/1/1999,3.070267635
10/4/1999,3.076903887
10/5/1999,3.065170209
10/6/1999,3.065689344
10/7/1999,3.066220863
10/8/1999,3.071746601
10/11/1999,3.07256607
10/12/1999,3.06992705
