Date,VIMSX
2002-08-22,8.46264339
2002-08-23,8.266745149
2002-08-26,8.384281603
2002-08-27,8.20405821
2002-08-28,8.039509664
2002-08-29,8.117865225
2002-08-30,8.078690557
2002-09-03,7.827942801
2002-09-04,7.984660149
2002-09-05,7.827942801
2002-09-06,8.039509664
2002-09-09,8.094359179
2002-09-10,8.110027802
2002-09-11,8.117865225
2002-09-12,7.914135786
2002-09-13,7.968985301
2002-09-16,7.929810633
2002-09-17,7.780930709
2002-09-18,7.757418438
2002-09-19,7.530182953
2002-09-20,7.553688999
2002-09-23,7.428315121
2002-09-24,7.334290938
2002-09-25,7.538020377
2002-09-26,7.679062877
2002-09-27,7.49100206
2002-09-30,7.420483923
2002-10-01,7.585032469
2002-10-02,7.381303029
2002-10-03,7.279435197
2002-10-04,7.091380605
2002-10-07,6.918994636
2002-10-08,7.020856243
2002-10-09,6.793620758
2002-10-10,7.083543182
2002-10-11,7.310778667
2002-10-14,7.404809075
2002-10-15,7.702568923
2002-10-16,7.467496014
2002-10-17,7.702568923
2002-10-18,7.710406347
2002-10-21,7.851448847
2002-10-22,7.702568923
2002-10-23,7.812274179
2002-10-24,7.686900301
2002-10-25,7.812274179
2002-10-28,7.71824377
2002-10-29,7.647719408
2002-10-30,7.74958724
2002-10-31,7.741749816
2002-11-01,7.898467164
2002-11-04,7.914135786
2002-11-05,7.92197321
2002-11-06,8.008166194
2002-11-07,7.843611423
2002-11-08,7.733912393
2002-11-11,7.569363847
2002-11-12,7.647719408
2002-11-13,7.639881984
2002-11-14,7.820105377
2002-11-15,7.906298362
2002-11-18,7.843611423
2002-11-19,7.765255862
2002-11-20,7.929810633
2002-11-21,8.110027802
2002-11-22,8.117865225
2002-11-25,8.164883542
2002-11-26,7.992491347
2002-11-27,8.227570481
2002-11-29,8.188389588
2002-12-02,8.227570481
2002-12-03,8.094359179
2002-12-04,8.047347088
2002-12-05,8.008166194
2002-12-06,8.039509664
2002-12-09,7.835780225
2002-12-10,7.945479255
2002-12-11,7.992491347
2002-12-12,7.992491347
2002-12-13,7.874954893
2002-12-16,8.03167224
2002-12-17,7.961147878
2002-12-18,7.851448847
2002-12-19,7.827942801
2002-12-20,7.929810633
2002-12-23,7.945479255
2002-12-24,7.906298362
2002-12-26,7.92197321
2002-12-27,7.810705449
2002-12-30,7.810705449
2002-12-31,7.850434153
2003-01-02,8.064970397
2003-01-03,8.025241693
2003-01-06,8.16032053
2003-01-07,8.080863123
2003-01-08,7.961677013
2003-01-09,8.096749625
2003-01-10,8.1046991
2003-01-13,8.072913648
2003-01-14,8.096749625
2003-01-15,8.033184944
2003-01-16,8.025241693
2003-01-17,7.906055583
2003-01-21,7.794812723
2003-01-22,7.731248042
2003-01-23,7.802755973
2003-01-24,7.643841159
2003-01-27,7.500819071
2003-01-28,7.580276479
2003-01-29,7.627948433
2003-01-30,7.508762322
2003-01-31,7.620005182
2003-02-03,7.612061931
2003-02-04,7.548491026
2003-02-05,7.516711798
2003-02-06,7.469033619
2003-02-07,7.381632961
2003-02-10,7.429304915
2003-02-11,7.397525687
2003-02-12,7.270390101
2003-02-13,7.222718147
2003-02-14,7.286282827
2003-02-18,7.461090368
2003-02-19,7.389576211
2003-02-20,7.381632961
2003-02-21,7.484926345
2003-02-24,7.357796984
2003-02-25,7.413412189
2003-02-26,7.341904257
2003-02-27,7.413412189
2003-02-28,7.437254391
2003-03-03,7.397525687
2003-03-04,7.302175554
2003-03-05,7.294226078
2003-03-06,7.246554124
2003-03-07,7.294226078
2003-03-10,7.15120399
2003-03-11,7.071746583
2003-03-12,7.055853857
2003-03-13,7.278339577
2003-03-14,7.278339577
2003-03-17,7.500819071
2003-03-18,7.548491026
2003-03-19,7.540547775
2003-03-20,7.620005182
2003-03-21,7.755084019
2003-03-24,7.508762322
2003-03-25,7.612061931
2003-03-26,7.572333228
2003-03-27,7.572333228
2003-03-28,7.588219729
2003-03-31,7.500819071
2003-04-01,7.556440501
2003-04-02,7.723298566
2003-04-03,7.659733886
2003-04-04,7.635897909
2003-04-07,7.651790635
2003-04-08,7.596169205
2003-04-09,7.540547775
2003-04-10,7.564383752
2003-04-11,7.548491026
2003-04-14,7.659733886
2003-04-15,7.70740584
2003-04-16,7.635897909
2003-04-17,7.747140768
2003-04-21,7.770976746
2003-04-22,7.906055583
2003-04-23,7.98551299
2003-04-24,7.92989156
2003-04-25,7.850434153
2003-04-28,7.977563514
2003-04-29,8.001405716
2003-04-30,8.04113442
2003-05-01,8.025241693
2003-05-02,8.168263781
2003-05-05,8.200049234
2003-05-06,8.239777938
2003-05-07,8.207992485
2003-05-08,8.144427804
2003-05-09,8.247721188
2003-05-12,8.343071322
2003-05-13,8.335128071
2003-05-14,8.335128071
2003-05-15,8.366907299
2003-05-16,8.327178595
2003-05-19,8.144427804
2003-05-20,8.120591827
2003-05-21,8.168263781
2003-05-22,8.263613915
2003-05-23,8.319235345
2003-05-27,8.494042885
2003-05-28,8.501986136
2003-05-29,8.478150159
2003-05-30,8.668850426
2003-06-02,8.700629654
2003-06-03,8.676793677
2003-06-04,8.819815764
2003-06-05,8.899273172
2003-06-06,8.859544468
2003-06-09,8.70857913
2003-06-10,8.795979787
2003-06-11,8.931058624
2003-06-12,8.946951351
2003-06-13,8.811872514
2003-06-16,8.978736804
2003-06-17,8.970787328
2003-06-18,8.954894602
2003-06-19,8.843657967
2003-06-20,8.835708491
2003-06-23,8.684743152
2003-06-24,8.684743152
2003-06-25,8.684743152
2003-06-26,8.780087061
2003-06-27,8.740358357
2003-06-30,8.724471856
2003-07-01,8.76420056
2003-07-02,8.891329921
2003-07-03,8.851601217
2003-07-07,9.002572781
2003-07-08,9.089973439
2003-07-09,9.082030188
2003-07-10,8.9390081
2003-07-11,9.002572781
2003-07-14,9.074080712
2003-07-15,9.034352009
2003-07-16,8.962844077
2003-07-17,8.82776524
2003-07-18,8.923115374
2003-07-21,8.819815764
2003-07-22,8.907222647
2003-07-23,8.907222647
2003-07-24,8.875437194
2003-07-25,8.970787328
2003-07-28,8.994623305
2003-07-29,8.954894602
2003-07-30,8.9390081
2003-07-31,8.986680054
2003-08-01,8.915165898
2003-08-04,8.899273172
2003-08-05,8.76420056
2003-08-06,8.740358357
2003-08-07,8.77214381
2003-08-08,8.795979787
2003-08-11,8.835708491
2003-08-12,8.9390081
2003-08-13,8.9390081
2003-08-14,8.986680054
2003-08-15,9.010516032
2003-08-18,9.121758891
2003-08-19,9.193273048
2003-08-20,9.217109025
2003-08-21,9.312459159
2003-08-22,9.217109025
2003-08-25,9.177380321
2003-08-26,9.193273048
2003-08-27,9.240945002
2003-08-28,9.344238386
2003-08-29,9.415752543
2003-09-02,9.519045927
2003-09-03,9.566724106
2003-09-04,9.574667357
2003-09-05,9.526995403
2003-09-08,9.614396061
2003-09-09,9.526995403
2003-09-10,9.336295136
2003-09-11,9.399859816
2003-09-12,9.431645269
2003-09-15,9.407809292
2003-09-16,9.542881904
2003-09-17,9.511102676
2003-09-18,9.622339311
2003-09-19,9.630288787
2003-09-22,9.519045927
2003-09-23,9.582610608
2003-09-24,9.399859816
2003-09-25,9.320402409
2003-09-26,9.225052276
2003-09-29,9.336295136
2003-09-30,9.272730455
2003-10-01,9.447537996
2003-10-02,9.49520995
2003-10-03,9.630288787
2003-10-06,9.677960741
2003-10-07,9.733582171
2003-10-08,9.701802943
2003-10-09,9.757418148
2003-10-10,9.765367624
2003-10-13,9.860717758
2003-10-14,9.900446461
2003-10-15,9.844825031
2003-10-16,9.884553735
2003-10-17,9.741531647
2003-10-20,9.781260351
2003-10-21,9.820989054
2003-10-22,9.685910217
2003-10-23,9.685910217
2003-10-24,9.654124764
2003-10-27,9.741531647
2003-10-28,9.876610484
2003-10-29,9.940175165
2003-10-30,9.940175165
2003-10-31,9.971954393
2003-11-03,10.075254
2003-11-04,10.0514118
2003-11-05,10.075254
2003-11-06,10.14676193
2003-11-07,10.13881868
2003-11-10,10.02757582
2003-11-11,11.2114999
2003-11-12,10.17060414
2003-11-13,10.18649064
2003-11-14,10.0911405
2003-11-17,9.987847119
2003-11-18,9.892496985
2003-11-19,9.932225689
2003-11-20,9.868661008
2003-11-21,9.908389712
2003-11-24,10.09908998
2003-11-25,10.17060414
2003-11-26,10.22621934
2003-11-28,10.25800479
2003-12-01,10.38514038
2003-12-02,10.35335493
2003-12-03,10.28184077
2003-12-04,10.25800479
2003-12-05,10.17854739
2003-12-08,10.24211207
2003-12-09,10.12292596
2003-12-10,10.05936128
2003-12-11,10.21827609
2003-12-12,10.24211207
2003-12-15,10.13881868
2003-12-16,10.13881868
2003-12-17,10.17854739
2003-12-18,10.3374622
2003-12-19,10.32156947
2003-12-22,10.36924765
2003-12-23,10.41691961
2003-12-24,10.40102688
2003-12-26,10.42645649
2003-12-29,10.54676312
2003-12-30,10.55478107
2003-12-31,10.53072099
2004-01-02,10.49863673
2004-01-05,10.60290123
2004-01-06,10.63498549
2004-01-07,10.65904557
2004-01-08,10.72320787
2004-01-09,10.69914779
2004-01-12,10.75529213
2004-01-13,10.69914779
2004-01-14,10.77935221
2004-01-15,10.78737016
2004-01-16,10.90767679
2004-01-20,10.97985703
2004-01-21,10.99589916
2004-01-22,10.93173687
2004-01-23,10.92371892
2004-01-26,11.00391712
2004-01-27,10.93173687
2004-01-28,10.80341229
2004-01-29,10.77132803
2004-01-30,10.80341229
2004-02-02,10.81945442
2004-02-03,10.81143024
2004-02-04,10.69112361
2004-02-05,10.72320787
2004-02-06,10.91569474
2004-02-09,10.92371892
2004-02-10,10.97985703
2004-02-11,11.09214571
2004-02-12,11.0520435
2004-02-13,10.97985703
2004-02-17,11.10016367
2004-02-18,11.06006146
2004-02-19,10.98788121
2004-02-20,10.92371892
2004-02-23,10.82747237
2004-02-24,10.81143024
2004-02-25,10.90767679
2004-02-26,10.98788121
2004-02-27,11.04401933
2004-03-01,11.18838604
2004-03-02,11.14828383
2004-03-03,11.14026588
2004-03-04,11.19641022
2004-03-05,11.23651243
2004-03-08,11.1162058
2004-03-09,11.00391712
2004-03-10,10.82747237
2004-03-11,10.69112361
2004-03-12,10.85153245
2004-03-15,10.68310566
2004-03-16,10.71518991
2004-03-17,10.87559253
2004-03-18,10.85955663
2004-03-19,10.77935221
2004-03-22,10.61092541
2004-03-23,10.61894336
2004-03-24,10.57884115
2004-03-25,10.77132803
2004-03-26,10.77935221
2004-03-29,10.91569474
2004-03-30,10.98788121
2004-03-31,11.01995925
2004-04-01,11.10016367
2004-04-02,11.18036809
2004-04-05,11.23651243
2004-04-06,11.18036809
2004-04-07,11.14828383
2004-04-08,11.10818162
2004-04-12,11.1162058
2004-04-13,10.93173687
2004-04-14,10.88361671
2004-04-15,10.87559253
2004-04-16,10.92371892
2004-04-19,10.947779
2004-04-20,10.79538811
2004-04-21,10.86757458
2004-04-22,11.06006146
2004-04-23,11.02798342
2004-04-26,10.97985703
2004-04-27,10.99589916
2004-04-28,10.82747237
2004-04-29,10.65904557
2004-04-30,10.5708232
2004-05-03,10.66706353
2004-05-04,10.69914779
2004-05-05,10.75529213
2004-05-06,10.63498549
2004-05-07,10.43447444
2004-05-10,10.25802969
2004-05-11,10.39437223
2004-05-12,10.3783301
2004-05-13,10.41041436
2004-05-14,10.3783301
2004-05-17,10.25802969
2004-05-18,10.35427002
2004-05-19,10.33822789
2004-05-20,10.33020994
2004-05-21,10.39437223
2004-05-24,10.49061878
2004-05-25,10.68310566
2004-05-26,10.73925
2004-05-27,10.78737016
2004-05-28,10.85153245
2004-06-01,10.85955663
2004-06-02,10.87559253
2004-06-03,10.74726795
2004-06-04,10.81143024
2004-06-07,11.00391712
2004-06-08,10.99589916
2004-06-09,10.86757458
2004-06-10,10.89965261
2004-06-14,10.75529213
2004-06-15,10.86757458
2004-06-16,10.89163466
2004-06-17,10.88361671
2004-06-18,10.89965261
2004-06-21,10.86757458
2004-06-22,10.947779
2004-06-23,11.06006146
2004-06-24,11.03600137
2004-06-25,11.09214571
2004-06-28,11.01995925
2004-06-29,11.04401933
2004-06-30,11.14026588
2004-07-01,11.01194129
2004-07-02,10.97985703
2004-07-06,10.8435145
2004-07-07,10.87559253
2004-07-08,10.73925
2004-07-09,10.77935221
2004-07-12,10.76331008
2004-07-13,10.76331008
2004-07-14,10.73122582
2004-07-15,10.76331008
2004-07-16,10.71518991
2004-07-19,10.71518991
2004-07-20,10.81143024
2004-07-21,10.61092541
2004-07-22,10.59488328
2004-07-23,10.49061878
2004-07-26,10.39437223
2004-07-27,10.49863673
2004-07-28,10.4825946
2004-07-29,10.60290123
2004-07-30,10.62696132
2004-08-02,10.65102762
2004-08-03,10.56279902
2004-08-04,10.51467886
2004-08-05,10.34625207
2004-08-06,10.17782527
2004-08-09,10.1938674
2004-08-10,10.33822789
2004-08-11,10.26604765
2004-08-12,10.13772306
2004-08-13,10.13772306
2004-08-16,10.30614986
2004-08-17,10.35427002
2004-08-18,10.49863673
2004-08-19,10.45051657
2004-08-20,10.56279902
2004-08-23,10.52269681
2004-08-24,10.52269681
2004-08-25,10.61092541
2004-08-26,10.62696132
2004-08-27,10.66706353
2004-08-30,10.5708232
2004-08-31,10.63498549
2004-09-01,10.69914779
2004-09-02,10.80341229
2004-09-03,10.76331008
2004-09-07,10.85153245
2004-09-08,10.77935221
2004-09-09,10.82747237
2004-09-10,10.88361671
2004-09-13,10.947779
2004-09-14,10.93975482
2004-09-15,10.86757458
2004-09-16,10.95579695
2004-09-17,10.97985703
2004-09-20,10.93975482
2004-09-21,11.03600137
2004-09-22,10.92371892
2004-09-23,10.89163466
2004-09-24,10.92371892
2004-09-27,10.8435145
2004-09-28,10.90767679
2004-09-29,10.947779
2004-09-30,11.03600137
2004-10-01,11.20442817
2004-10-04,11.24453038
2004-10-05,11.21244612
2004-10-06,11.30067472
2004-10-07,11.18036809
2004-10-08,11.10818162
2004-10-11,11.10818162
2004-10-12,11.07610359
2004-10-13,10.99589916
2004-10-14,10.93975482
2004-10-15,10.98788121
2004-10-18,11.03600137
2004-10-19,10.947779
2004-10-20,10.98788121
2004-10-21,11.10016367
2004-10-22,11.01995925
2004-10-25,11.0520435
2004-10-26,11.18838604
2004-10-27,11.3247348
2004-10-28,11.30067472
2004-10-29,11.36483701
2004-11-01,11.37285496
2004-11-02,11.36483701
2004-11-03,11.50117955
2004-11-04,11.67763052
2004-11-05,11.70970855
2004-11-08,11.68564847
2004-11-09,11.7016906
2004-11-10,11.74179281
2004-11-11,11.85407527
2004-11-12,11.99844198
2004-11-15,12.00646616
2004-11-16,11.94230387
2004-11-17,12.01448411
2004-11-18,12.03052624
2004-11-19,11.92626174
2004-11-22,12.03854419
2004-11-23,12.08666435
2004-11-24,12.1829109
2004-11-26,12.21499516
2004-11-29,12.1829109
2004-11-30,12.15885082
2004-12-01,12.31123549
2004-12-02,12.2470732
2004-12-03,12.29519336
2004-12-06,12.29519336
2004-12-07,12.14280869
2004-12-08,12.16686877
2004-12-09,12.2470732
2004-12-10,12.26311533
2004-12-13,12.35936188
2004-12-14,12.43154212
2004-12-15,12.51976449
2004-12-16,12.4556022
2004-12-17,12.46362638
2004-12-20,12.43154212
2004-12-21,12.54382457
2004-12-22,12.56789088
2004-12-23,12.5686877
2004-12-27,12.49575421
2004-12-28,12.61731209
2004-12-29,12.64162118
2004-12-30,12.66593027
2004-12-31,12.67403537
2005-01-03,12.47144513
2005-01-04,12.26885488
2005-01-05,12.13919812
2005-01-06,12.2040265
2005-01-07,12.16350721
2005-01-10,12.22023671
2005-01-11,12.13919812
2005-01-12,12.2040265
2005-01-13,12.18782252
2005-01-14,12.28506509
2005-01-18,12.39851164
2005-01-19,12.29316397
2005-01-20,12.21213161
2005-01-21,12.15540833
2005-01-24,12.06626464
2005-01-25,12.06626464
2005-01-26,12.16350721
2005-01-27,12.21213161
2005-01-28,12.16350721
2005-01-31,12.30937418
2005-02-01,12.39041276
2005-02-02,12.46334002
2005-02-03,12.45524114
2005-02-04,12.6254172
2005-02-07,12.59300301
2005-02-08,12.61731209
2005-02-09,12.47955023
2005-02-10,12.53627351
2005-02-11,12.66593027
2005-02-14,12.67403537
2005-02-15,12.71455466
2005-02-16,12.76317283
2005-02-17,12.67403537
2005-02-18,12.68214047
2005-02-22,12.48765533
2005-02-23,12.55248371
2005-02-24,12.69024558
2005-02-25,12.83610632
2005-02-28,12.76317283
2005-03-01,12.83610632
2005-03-02,12.84421142
2005-03-03,12.86042163
2005-03-04,13.01438747
2005-03-07,13.07111075
2005-03-08,12.99007839
2005-03-09,12.82800744
2005-03-10,12.80369213
2005-03-11,12.77938304
2005-03-14,12.87662561
2005-03-15,12.80369213
2005-03-16,12.67403537
2005-03-17,12.72265977
2005-03-18,12.68214047
2005-03-21,12.64972628
2005-03-22,12.55248371
2005-03-23,12.49575421
2005-03-24,12.5281684
2005-03-28,12.51196442
2005-03-29,12.37420256
2005-03-30,12.53627351
2005-03-31,12.61731209
2005-04-01,12.60110189
2005-04-04,12.5848979
2005-04-05,12.60920699
2005-04-06,12.64972628
2005-04-07,12.71455466
2005-04-08,12.59300301
2005-04-11,12.60110189
2005-04-12,12.65783139
2005-04-13,12.47144513
2005-04-14,12.28506509
2005-04-15,12.02574535
2005-04-18,12.09867883
2005-04-19,12.2526509
2005-04-20,12.07436974
2005-04-21,12.29316397
2005-04-22,12.21213161
2005-04-25,12.35799857
2005-04-26,12.22833559
2005-04-27,12.21213161
2005-04-28,12.05815954
2005-04-29,12.17161231
2005-05-02,12.2445458
2005-05-03,12.2040265
2005-05-04,12.36609745
2005-05-05,12.37420256
2005-05-06,12.41472185
2005-05-09,12.52006952
2005-05-10,12.40661675
2005-05-11,12.45524114
2005-05-12,12.26885488
2005-05-13,12.18782252
2005-05-16,12.31747928
2005-05-17,12.43092583
2005-05-18,12.59300301
2005-05-19,12.65783139
2005-05-20,12.65783139
2005-05-23,12.72265977
2005-05-24,12.72265977
2005-05-25,12.64972628
2005-05-26,12.74696885
2005-05-27,12.79559325
2005-05-31,12.80369213
2005-06-01,12.9090398
2005-06-02,12.9495591
2005-06-03,12.9090398
2005-06-06,12.93334889
2005-06-07,12.93334889
2005-06-08,12.9090398
2005-06-09,12.99007839
2005-06-10,12.96576308
2005-06-13,13.03059768
2005-06-14,13.08732096
2005-06-15,13.12784025
2005-06-16,13.20887261
2005-06-17,13.27370099
2005-06-20,13.24939191
2005-06-21,13.20887261
2005-06-22,13.23318792
2005-06-23,13.15214934
2005-06-24,13.03869656
2005-06-27,13.05490677
2005-06-28,13.18456353
2005-06-29,13.20887261
2005-06-30,13.17645842
2005-07-01,13.24939191
2005-07-05,13.38715377
2005-07-06,13.32232539
2005-07-07,13.37904867
2005-07-08,13.52491563
2005-07-11,13.6221582
2005-07-12,13.64646729
2005-07-13,13.6221582
2005-07-14,13.58163891
2005-07-15,13.6140531
2005-07-18,13.58163891
2005-07-19,13.72750588
2005-07-20,13.81664334
2005-07-21,13.67888148
2005-07-22,13.78422915
2005-07-25,13.71940077
2005-07-26,13.76802517
2005-07-27,13.80043936
2005-07-28,13.93009612
2005-07-29,13.87336662
2005-08-01,13.89768193
2005-08-02,13.98681939
2005-08-03,13.97871429
2005-08-04,13.86526774
2005-08-05,13.71129567
2005-08-08,13.63836218
2005-08-09,13.68698658
2005-08-10,13.72750588
2005-08-11,13.82474845
2005-08-12,13.77612405
2005-08-15,13.80853824
2005-08-16,13.64646729
2005-08-17,13.63836218
2005-08-18,13.605948
2005-08-19,13.63836218
2005-08-22,13.6626775
2005-08-23,13.63836218
2005-08-24,13.6221582
2005-08-25,13.65457239
2005-08-26,13.55732982
2005-08-29,13.63026331
2005-08-30,13.6140531
2005-08-31,13.82474845
2005-09-01,13.84905753
2005-09-02,13.75992007
2005-09-06,13.91388591
2005-09-07,13.97061541
2005-09-08,13.90578703
2005-09-09,14.03544379
2005-09-12,14.03544379
2005-09-13,13.9463001
2005-09-14,13.89768193
2005-09-15,13.90578703
2005-09-16,13.9544052
2005-09-19,13.87336662
2005-09-20,13.75992007
2005-09-21,13.6140531
2005-09-22,13.63836218
2005-09-23,13.69509169
2005-09-26,13.75181496
2005-09-27,13.75181496
2005-09-28,13.77612405
2005-09-29,13.91388591
2005-09-30,14.01112848
2005-10-03,14.06785798
2005-10-04,13.89768193
2005-10-05,13.605948
2005-10-06,13.46008725
2005-10-07,13.53302074
2005-10-10,13.39525887
2005-10-11,13.34663448
2005-10-12,13.16835332
2005-10-13,13.10352494
2005-10-14,13.26560211
2005-10-17,13.34663448
2005-10-18,13.15214934
2005-10-19,13.33043049
2005-10-20,13.16025444
2005-10-21,13.26560211
2005-10-24,13.53302074
2005-10-25,13.48439634
2005-10-26,13.39525887
2005-10-27,13.15214934
2005-10-28,13.37904867
2005-10-31,13.56543493
2005-11-01,13.58163891
2005-11-02,13.78422915
2005-11-03,13.82474845
2005-11-04,13.80043936
2005-11-07,13.80853824
2005-11-08,13.72750588
2005-11-09,13.76802517
2005-11-10,13.85716264
2005-11-11,13.89768193
2005-11-14,13.93009612
2005-11-15,13.87336662
2005-11-16,13.92199101
2005-11-17,14.10837105
2005-11-18,14.13268636
2005-11-21,14.24613291
2005-11-22,14.34338171
2005-11-23,14.3757959
2005-11-25,14.41630897
2005-11-28,14.21371872
2005-11-29,14.26234312
2005-11-30,14.24613291
2005-12-01,14.47303847
2005-12-02,14.47303847
2005-12-05,14.41630897
2005-12-06,14.43251917
2005-12-07,14.3757959
2005-12-08,14.41630897
2005-12-09,14.47303847
2005-12-12,14.49734755
2005-12-13,14.53786685
2005-12-14,14.61889921
2005-12-15,14.57028104
2005-12-16,14.52165664
2005-12-19,14.38389478
2005-12-20,14.41630897
2005-12-21,14.49734755
2005-12-22,14.59459012
2005-12-23,14.61160959
2005-12-27,14.47237238
2005-12-28,14.52970572
2005-12-29,14.49694292
2005-12-30,14.43960958
2006-01-03,14.66075068
2006-01-04,14.77541735
2006-01-05,14.7672251
2006-01-06,14.93922511
2006-01-09,15.04569953
2006-01-10,15.09484061
2006-01-11,15.12760341
2006-01-12,15.03750727
2006-01-13,15.03750727
2006-01-17,14.98017394
2006-01-18,14.95560339
2006-01-19,15.11941115
2006-01-20,14.91464834
2006-01-23,14.96379565
2006-01-24,15.06207781
2006-01-25,14.98017394
2006-01-26,15.1112189
2006-01-27,15.20131503
2006-01-30,15.24226386
2006-01-31,15.24226386
2006-02-01,15.24226386
2006-02-02,15.08664836
2006-02-03,15.02112899
2006-02-06,15.10302664
2006-02-07,14.90646231
2006-02-08,14.98017394
2006-02-09,14.91464834
2006-02-10,14.89827006
2006-02-13,14.81636618
2006-02-14,14.91464834
2006-02-15,14.96379565
2006-02-16,15.10302664
2006-02-17,15.10302664
2006-02-21,15.10302664
2006-02-22,15.20131503
2006-02-23,15.16855223
2006-02-24,15.20950729
2006-02-27,15.22588557
2006-02-28,15.0784561
2006-03-01,15.25045611
2006-03-02,15.25045611
2006-03-03,15.20950729
2006-03-06,15.05388556
2006-03-07,14.9228406
2006-03-08,14.93103285
2006-03-09,14.88189177
2006-03-10,14.98836619
2006-03-13,15.04569953
2006-03-14,15.22588557
2006-03-15,15.33235999
2006-03-16,15.38150107
2006-03-17,15.43064215
2006-03-20,15.34873828
2006-03-21,15.23407783
2006-03-22,15.32416774
2006-03-23,15.34873828
2006-03-24,15.40607161
2006-03-27,15.40607161
2006-03-28,15.38969333
2006-03-29,15.56987937
2006-03-30,15.55350109
2006-03-31,15.52893054
2006-04-03,15.52073829
2006-04-04,15.58626388
2006-04-05,15.70911659
2006-04-06,15.6927383
2006-04-07,15.52893054
2006-04-10,15.51254603
2006-04-11,15.36512279
2006-04-12,15.38150107
2006-04-13,15.41426387
2006-04-17,15.41426387
2006-04-18,15.70911659
2006-04-19,15.82378326
2006-04-20,15.81559101
2006-04-21,15.79921272
2006-04-24,15.75825767
2006-04-25,15.68454605
2006-04-26,15.66816776
2006-04-27,15.64359099
2006-04-28,15.68454605
2006-05-01,15.67635379
2006-05-02,15.75006541
2006-05-03,15.73368713
2006-05-04,15.82378326
2006-05-05,15.99577705
2006-05-08,16.02853985
2006-05-09,16.0039693
2006-05-10,16.0039693
2006-05-11,15.79102047
2006-05-12,15.53711657
2006-05-15,15.4552127
2006-05-16,15.41426387
2006-05-17,15.11941115
2006-05-18,14.98836619
2006-05-19,15.03750727
2006-05-22,14.91464834
2006-05-23,14.86550726
2006-05-24,14.81636618
2006-05-25,15.02931502
2006-05-26,15.14398169
2006-05-30,14.9228406
2006-05-31,15.1112189
2006-06-01,15.31598171
2006-06-02,15.34873828
2006-06-05,15.02112899
2006-06-06,14.91464834
2006-06-07,14.80817392
2006-06-08,14.77541735
2006-06-09,14.75084681
2006-06-12,14.43141733
2006-06-13,14.2020902
2006-06-14,14.29218634
2006-06-15,14.72627004
2006-06-16,14.66075068
2006-06-19,14.47237238
2006-06-20,14.4232313
2006-06-21,14.66075068
2006-06-22,14.59522508
2006-06-23,14.66894293
2006-06-26,14.74265456
2006-06-27,14.59522508
2006-06-28,14.65255842
2006-06-29,15.02931502
2006-06-30,15.0784561
2006-07-03,15.19312277
2006-07-05,15.02112899
2006-07-06,15.04569953
2006-07-07,14.8900778
2006-07-10,14.86550726
2006-07-11,14.9228406
2006-07-12,14.7672251
2006-07-13,14.52970572
2006-07-14,14.41503904
2006-07-17,14.34132742
2006-07-18,14.34132742
2006-07-19,14.64437239
2006-07-20,14.38227625
2006-07-21,14.18571192
2006-07-24,14.48056463
2006-07-25,14.64437239
2006-07-26,14.62798788
2006-07-27,14.49694292
2006-07-28,14.69351347
2006-07-31,14.7344623
2006-08-01,14.62798788
2006-08-02,14.7344623
2006-08-03,14.82455843
2006-08-04,14.7672251
2006-08-07,14.70989176
2006-08-08,14.59522508
2006-08-09,14.48875066
2006-08-10,14.56246851
2006-08-11,14.46418012
2006-08-14,14.46418012
2006-08-15,14.71808401
2006-08-16,14.93103285
2006-08-17,14.93922511
2006-08-18,14.98017394
2006-08-21,14.8900778
2006-08-22,14.91464834
2006-08-23,14.79179564
2006-08-24,14.79179564
2006-08-25,14.79179564
2006-08-28,14.8900778
2006-08-29,14.95560339
2006-08-30,14.97198168
2006-08-31,15.02931502
2006-09-01,15.10302664
2006-09-05,15.14398169
2006-09-06,14.91464834
2006-09-07,14.84093672
2006-09-08,14.8900778
2006-09-11,14.8900778
2006-09-12,15.10302664
2006-09-13,15.21769332
2006-09-14,15.16855223
2006-09-15,15.20131503
2006-09-18,15.21769332
2006-09-19,15.15217395
2006-09-20,15.21769332
2006-09-21,15.13578944
2006-09-22,15.04569953
2006-09-25,15.17674449
2006-09-26,15.28321891
2006-09-27,15.30778945
2006-09-28,15.31598171
2006-09-29,15.27502665
2006-10-02,15.20950729
2006-10-03,15.16855223
2006-10-04,15.38150107
2006-10-05,15.50436
2006-10-06,15.42245612
2006-10-09,15.47978946
2006-10-10,15.54530883
2006-10-11,15.49616775
2006-10-12,15.68454605
2006-10-13,15.72549487
2006-10-16,15.85654606
2006-10-17,15.75006541
2006-10-18,15.72549487
2006-10-19,15.76644992
2006-10-20,15.6927383
2006-10-23,15.76644992
2006-10-24,15.80739875
2006-10-25,15.85654606
2006-10-26,15.98759102
2006-10-27,15.84016155
2006-10-30,15.85654606
2006-10-31,15.84016155
2006-11-01,15.68454605
2006-11-02,15.67635379
2006-11-03,15.67635379
2006-11-06,15.85654606
2006-11-07,15.8811166
2006-11-08,15.95482822
2006-11-09,15.89749488
2006-11-10,15.96302048
2006-11-13,16.01216156
2006-11-14,16.13501427
2006-11-15,16.21691814
2006-11-16,16.2251104
2006-11-17,16.2251104
2006-11-20,16.2578732
2006-11-21,16.33977707
2006-11-22,16.42986698
2006-11-24,16.4134887
2006-11-27,16.13501427
2006-11-28,16.16777706
2006-11-29,16.37253365
