Date,VGTSX
2000-07-28,7.735317708
2000-07-31,7.782991672
2000-08-01,7.782991672
2000-08-02,7.7770345
2000-08-03,7.663803997
2000-08-04,7.711477961
2000-08-07,7.771071798
2000-08-08,7.723397834
2000-08-09,7.788948843
2000-08-10,7.830665635
2000-08-11,7.830665635
2000-08-14,7.866425257
2000-08-15,7.920056391
2000-08-16,7.94985331
2000-08-17,7.920056391
2000-08-18,7.890259473
2000-08-21,7.84854268
2000-08-22,7.860462554
2000-08-23,7.860462554
2000-08-24,7.890259473
2000-08-25,7.943896139
2000-08-28,7.955816013
2000-08-29,7.926019094
2000-08-30,7.872382428
2000-08-31,7.860462554
2000-09-01,8.027329724
2000-09-05,7.931976265
2000-09-06,7.842585509
2000-09-07,7.81278859
2000-09-08,7.723397834
2000-09-11,7.645926952
2000-09-12,7.580370412
2000-09-13,7.568450538
2000-09-14,7.586333115
2000-09-15,7.53865362
2000-09-18,7.425428647
2000-09-19,7.431385819
2000-09-20,7.395631729
2000-09-21,7.336037891
2000-09-22,7.395631729
2000-09-25,7.449262863
2000-09-26,7.431385819
2000-09-27,7.425428647
2000-09-28,7.431385819
2000-09-29,7.467139908
2000-10-02,7.496942358
2000-10-03,7.508856701
2000-10-04,7.461182737
2000-10-05,7.473102611
2000-10-06,7.431385819
2000-10-09,7.318155315
2000-10-10,7.306240972
2000-10-11,7.193010469
2000-10-12,7.133416631
2000-10-13,7.139373803
2000-10-16,7.127453929
2000-10-17,7.049983047
2000-10-18,6.954635119
2000-10-19,7.067860092
2000-10-20,7.09765701
2000-10-23,7.09765701
2000-10-24,7.204930343
2000-10-25,7.09765701
2000-10-26,7.06190292
2000-10-27,7.175133424
2000-10-30,7.181090595
2000-10-31,7.240684433
2000-11-01,7.359872107
2000-11-02,7.371791981
2000-11-03,7.407546071
2000-11-06,7.431385819
2000-11-07,7.419465945
2000-11-08,7.371791981
2000-11-09,7.306240972
2000-11-10,7.252604306
2000-11-13,7.127453929
2000-11-14,7.252604306
2000-11-15,7.258561478
2000-11-16,7.169170721
2000-11-17,7.139373803
2000-11-20,7.02614883
2000-11-21,7.002309083
2000-11-22,6.871201534
2000-11-24,6.930795372
2000-11-27,7.044025875
2000-11-28,6.99634638
2000-11-29,6.96059229
2000-11-30,6.918875498
2000-12-01,7.008266254
2000-12-04,7.02614883
2000-12-05,7.16321355
2000-12-06,7.145336505
2000-12-07,7.121496758
2000-12-08,7.139373803
2000-12-11,7.228764559
2000-12-12,7.204930343
2000-12-13,7.175133424
2000-12-14,7.139373803
2000-12-15,7.06190292
2000-12-18,7.079779965
2000-12-19,7.073822794
2000-12-20,6.972512164
2000-12-21,6.924838201
2000-12-22,6.984432038
2000-12-26,7.038063173
2000-12-27,7.109576884
2000-12-28,7.121712477
2000-12-29,7.176306052
2001-01-02,7.127774742
2001-01-03,7.358290166
2001-01-04,7.206639503
2001-01-05,7.218769565
2001-01-08,7.188436114
2001-01-09,7.085311229
2001-01-10,7.030717654
2001-01-11,7.085311229
2001-01-12,7.121712477
2001-01-16,7.073181167
2001-01-17,7.127774742
2001-01-18,7.218769565
2001-01-19,7.200571707
2001-01-22,7.206639503
2001-01-23,7.212701768
2001-01-24,7.158108194
2001-01-25,7.170238255
2001-01-26,7.158108194
2001-01-29,7.16417599
2001-01-30,7.19450391
2001-01-31,7.255165281
2001-02-01,7.27336314
2001-02-02,7.188436114
2001-02-05,7.170238255
2001-02-06,7.158108194
2001-02-07,7.085311229
2001-02-08,7.012519796
2001-02-09,6.97612408
2001-02-12,7.042847716
2001-02-13,7.006452
2001-02-14,6.951858425
2001-02-15,6.945790628
2001-02-16,6.891197053
2001-02-20,6.812332293
2001-02-21,6.739540859
2001-02-22,6.697077346
2001-02-23,6.678879488
2001-02-26,6.703145143
2001-02-27,6.739540859
2001-02-28,6.703145143
2001-03-01,6.697077346
2001-03-02,6.672811692
2001-03-05,6.69100955
2001-03-06,6.782004372
2001-03-07,6.775936576
2001-03-08,6.782004372
2001-03-09,6.721343001
2001-03-12,6.502957639
2001-03-13,6.405900551
2001-03-14,6.236046499
2001-03-15,6.34523918
2001-03-16,6.193582986
2001-03-19,6.181452924
2001-03-20,6.211780844
2001-03-21,6.193582986
2001-03-22,5.950937501
2001-03-23,6.120786022
2001-03-26,6.320973525
2001-03-27,6.436228471
2001-03-28,6.284577809
2001-03-29,6.229978703
2001-03-30,6.223916437
2001-04-02,6.163249535
2001-04-03,6.102588163
2001-04-04,6.181452924
2001-04-05,6.418030613
2001-04-06,6.302775667
2001-04-09,6.302775667
2001-04-10,6.387702693
2001-04-11,6.381634897
2001-04-12,6.448364064
2001-04-16,6.381634897
2001-04-17,6.357369242
2001-04-18,6.600020258
2001-04-19,6.606082524
2001-04-20,6.581816869
2001-04-23,6.527223294
2001-04-24,6.527223294
2001-04-25,6.551488949
2001-04-26,6.618218117
2001-04-27,6.666743895
2001-04-30,6.715275205
2001-05-01,6.751670921
2001-05-02,6.751670921
2001-05-03,6.66068163
2001-05-04,6.727405266
2001-05-07,6.745608656
2001-05-08,6.672811692
2001-05-09,6.624280382
2001-05-10,6.684941753
2001-05-11,6.630348179
2001-05-14,6.515093232
2001-05-15,6.587884665
2001-05-16,6.630348179
2001-05-17,6.678879488
2001-05-18,6.678879488
2001-05-21,6.733473063
2001-05-22,6.727405266
2001-05-23,6.684941753
2001-05-24,6.666743895
2001-05-25,6.624280382
2001-05-29,6.569686807
2001-05-30,6.509025436
2001-05-31,6.478691985
2001-06-01,6.460494126
2001-06-04,6.478691985
2001-06-05,6.515093232
2001-06-06,6.478691985
2001-06-07,6.496889843
2001-06-08,6.484759781
2001-06-11,6.387702693
2001-06-12,6.302775667
2001-06-13,6.34523918
2001-06-14,6.327041322
2001-06-15,6.290640074
2001-06-18,6.223916437
2001-06-19,6.217848641
2001-06-20,6.175385128
2001-06-21,6.211780844
2001-06-22,6.242114296
2001-06-25,6.254244357
2001-06-26,6.199650783
2001-06-27,6.181452924
2001-06-28,6.193582986
2001-06-29,6.229978703
2001-07-02,6.278510012
2001-07-03,6.229978703
2001-07-05,6.090458102
2001-07-06,5.993401014
2001-07-09,5.999463279
2001-07-10,6.011598872
2001-07-11,5.963067562
2001-07-12,6.005531076
2001-07-13,6.011598872
2001-07-16,5.987333217
2001-07-17,5.932734111
2001-07-18,5.944869704
2001-07-19,6.005531076
2001-07-20,5.987333217
2001-07-23,5.944869704
2001-07-24,5.926671846
2001-07-25,5.908473988
2001-07-26,5.932734111
2001-07-27,5.981265421
2001-07-30,6.011598872
2001-07-31,6.078322509
2001-08-01,6.132921615
2001-08-02,6.199650783
2001-08-03,6.163249535
2001-08-06,6.132921615
2001-08-07,6.132921615
2001-08-08,6.072260243
2001-08-09,6.011598872
2001-08-10,6.023728934
2001-08-13,6.035858996
2001-08-14,6.120786022
2001-08-15,6.169317331
2001-08-16,6.10865596
2001-08-17,6.047994589
2001-08-20,6.005531076
2001-08-21,6.06012465
2001-08-22,6.102588163
2001-08-23,6.06012465
2001-08-24,6.145051677
2001-08-27,6.132921615
2001-08-28,6.072260243
2001-08-29,6.047994589
2001-08-30,5.920604049
2001-08-31,5.938801908
2001-09-04,5.87207274
2001-09-05,5.787145714
2001-09-06,5.665822971
2001-09-07,5.617297193
2001-09-10,5.562698087
2001-09-11,5.562698087
2001-09-12,5.562698087
2001-09-13,5.562698087
2001-09-14,5.562698087
2001-09-17,5.271521292
2001-09-18,5.265453495
2001-09-19,5.247255637
2001-09-20,5.034938072
2001-09-21,4.901485267
2001-09-24,5.095599443
2001-09-25,5.144130752
2001-09-26,5.162328611
2001-09-27,5.192662062
2001-09-28,5.301854743
2001-10-01,5.25939123
2001-10-02,5.307917008
2001-10-03,5.350380521
2001-10-04,5.441375344
2001-10-05,5.453505406
2001-10-08,5.44744314
2001-10-09,5.411041893
2001-10-10,5.483838857
2001-10-11,5.544500228
2001-10-12,5.532370167
2001-10-15,5.459573202
2001-10-16,5.508104512
2001-10-17,5.568765883
2001-10-18,5.495968919
2001-10-19,5.423177486
2001-10-22,5.44744314
2001-10-23,5.538432432
2001-10-24,5.568765883
2001-10-25,5.538432432
2001-10-26,5.586963741
2001-10-29,5.538432432
2001-10-30,5.423177486
2001-10-31,5.459573202
2001-11-01,5.532370167
2001-11-02,5.520234574
2001-11-05,5.611229396
2001-11-06,5.617297193
2001-11-07,5.623359458
2001-11-08,5.684020829
2001-11-09,5.641557316
2001-11-12,5.562698087
2001-11-13,5.635495051
2001-11-14,5.623359458
2001-11-15,5.659755175
2001-11-16,5.696156422
2001-11-19,5.732552139
2001-11-20,5.690088626
2001-11-21,5.659755175
2001-11-23,5.684020829
2001-11-26,5.732552139
2001-11-27,5.696156422
2001-11-28,5.623359458
2001-11-29,5.6051616
2001-11-30,5.653692909
2001-12-03,5.599093803
2001-12-04,5.647625113
2001-12-05,5.823546962
2001-12-06,5.829609227
2001-12-07,5.775015652
2001-12-10,5.677958564
2001-12-11,5.665822971
2001-12-12,5.677958564
2001-12-13,5.580895945
2001-12-14,5.57483368
2001-12-17,5.659755175
2001-12-18,5.641557316
2001-12-19,5.599093803
2001-12-20,5.580895945
2001-12-21,5.586963741
2001-12-24,5.568765883
2001-12-26,5.562698087
2001-12-27,5.665822971
2001-12-28,5.699187555
2001-12-31,5.73006307
2002-01-02,5.736235961
2002-01-03,5.828856975
2002-01-04,5.828856975
2002-01-07,5.785635679
2002-01-08,5.723884648
2002-01-09,5.705360445
2002-01-10,5.662139149
2002-01-11,5.668317571
2002-01-14,5.588042338
2002-01-15,5.59422076
2002-01-16,5.520123948
2002-01-17,5.563345244
2002-01-18,5.557172354
2002-01-22,5.507772636
2002-01-23,5.544821042
2002-01-24,5.569518135
2002-01-25,5.513951058
2002-01-28,5.550999463
2002-01-29,5.476902652
2002-01-30,5.408978731
2002-01-31,5.46455134
2002-02-01,5.458378449
2002-02-04,5.427502934
2002-02-05,5.353406123
2002-02-06,5.322536139
2002-02-07,5.365757435
2002-02-08,5.390454528
2002-02-11,5.46455134
2002-02-12,5.452200027
2002-02-13,5.489248433
2002-02-14,5.544821042
2002-02-15,5.526296839
2002-02-19,5.384281638
2002-02-20,5.353406123
2002-02-21,5.390454528
2002-02-22,5.402805841
2002-02-25,5.446027137
2002-02-26,5.439854246
2002-02-27,5.507772636
2002-02-28,5.513951058
2002-03-01,5.60039365
2002-03-04,5.760933054
2002-03-05,5.723884648
2002-03-06,5.791808569
2002-03-07,5.865905381
2002-03-08,5.872078271
2002-03-11,5.884429583
2002-03-12,5.791808569
2002-03-13,5.773284366
2002-03-14,5.822678553
2002-03-15,5.865905381
2002-03-18,5.853554068
2002-03-19,5.896775364
2002-03-20,5.847381178
2002-03-21,5.828856975
2002-03-22,5.810332772
2002-03-25,5.748587273
2002-03-26,5.767111476
2002-03-27,5.773284366
2002-03-28,5.828856975
2002-04-01,5.828856975
2002-04-02,5.816505663
2002-04-03,5.841202756
2002-04-04,5.822678553
2002-04-05,5.810332772
2002-04-08,5.736235961
2002-04-09,5.73006307
2002-04-10,5.791808569
2002-04-11,5.717711758
2002-04-12,5.717711758
2002-04-15,5.767111476
2002-04-16,5.872078271
2002-04-17,5.915299567
2002-04-18,5.909126677
2002-04-19,5.902948255
2002-04-22,5.872078271
2002-04-23,5.884429583
2002-04-24,5.872078271
2002-04-25,5.865905381
2002-04-26,5.841202756
2002-04-29,5.828856975
2002-04-30,5.853554068
2002-05-01,5.865905381
2002-05-02,5.853554068
2002-05-03,5.878251162
2002-05-06,5.859726959
2002-05-07,5.791808569
2002-05-08,5.909126677
2002-05-09,5.865905381
2002-05-10,5.841202756
2002-05-13,5.878251162
2002-05-14,5.884429583
2002-05-15,5.939996661
2002-05-16,5.952347973
2002-05-17,6.001747691
2002-05-20,5.989396379
2002-05-21,5.970872176
2002-05-22,5.977045066
2002-05-23,5.952347973
2002-05-24,5.970872176
2002-05-28,5.952347973
2002-05-29,5.946175082
2002-05-30,5.921472458
2002-05-31,5.921472458
2002-06-03,5.915299567
2002-06-04,5.859726959
2002-06-05,5.80415435
2002-06-06,5.80415435
2002-06-07,5.742408851
2002-06-10,5.742408851
2002-06-11,5.760933054
2002-06-12,5.686836243
2002-06-13,5.625090744
2002-06-14,5.513951058
2002-06-17,5.60039365
2002-06-18,5.588042338
2002-06-19,5.526296839
2002-06-20,5.476902652
2002-06-21,5.476902652
2002-06-24,5.439854246
2002-06-25,5.495426855
2002-06-26,5.47072423
2002-06-27,5.495426855
2002-06-28,5.668317571
2002-07-01,5.662139149
2002-07-02,5.538648151
2002-07-03,5.452200027
2002-07-05,5.674490462
2002-07-08,5.693014664
2002-07-09,5.693014664
2002-07-10,5.526296839
2002-07-11,5.39663295
2002-07-12,5.402805841
2002-07-15,5.347233232
2002-07-16,5.26696353
2002-07-17,5.359584544
2002-07-18,5.415157153
2002-07-19,5.236088015
2002-07-22,5.044678627
2002-07-23,4.877960802
2002-07-24,5.06320283
2002-07-25,4.995278909
2002-07-26,4.945884723
2002-07-29,5.199045141
2002-07-30,5.13112122
2002-07-31,5.112597017
2002-08-01,4.958230504
2002-08-02,4.976754706
2002-08-05,4.834739505
2002-08-06,4.908836317
2002-08-07,4.995278909
2002-08-08,5.118769907
2002-08-09,5.118769907
2002-08-12,5.050851518
2002-08-13,5.081727033
2002-08-14,5.161996735
2002-08-15,5.143472532
2002-08-16,5.174342516
2002-08-19,5.236088015
2002-08-20,5.161996735
2002-08-21,5.217563812
2002-08-22,5.26696353
2002-08-23,5.223742234
2002-08-26,5.217563812
2002-08-27,5.291660624
2002-08-28,5.149645423
2002-08-29,5.087899924
2002-08-30,5.106424126
2002-09-03,4.902657895
2002-09-04,4.915009207
2002-09-05,4.877960802
2002-09-06,4.970581816
2002-09-09,4.921182098
2002-09-10,4.982933128
2002-09-11,5.044678627
2002-09-12,4.93353341
2002-09-13,4.871787911
2002-09-16,4.822388193
2002-09-17,4.791518209
2002-09-18,4.754469804
2002-09-19,4.686545883
2002-09-20,4.680372992
2002-09-23,4.556881994
2002-09-24,4.476612292
2002-09-25,4.526006479
2002-09-26,4.655675899
2002-09-27,4.655675899
2002-09-30,4.550703572
2002-10-01,4.680372992
2002-10-02,4.624800384
2002-10-03,4.581579087
2002-10-04,4.507482276
2002-10-07,4.433385465
2002-10-08,4.383991278
2002-10-09,4.346942872
2002-10-10,4.421039684
2002-10-11,4.581579087
2002-10-14,4.556881994
2002-10-15,4.772994006
2002-10-16,4.698897195
2002-10-17,4.80386399
2002-10-18,4.779166897
2002-10-21,4.785339787
2002-10-22,4.735945601
2002-10-23,4.661848789
2002-10-24,4.72977271
2002-10-25,4.735945601
2002-10-28,4.791518209
2002-10-29,4.66802168
2002-10-30,4.742118491
2002-10-31,4.810042412
2002-11-01,4.791518209
2002-11-04,4.92736052
2002-11-05,4.958230504
2002-11-06,4.921182098
2002-11-07,4.884133692
2002-11-08,4.859436599
2002-11-11,4.80386399
2002-11-12,4.840912396
2002-11-13,4.80386399
2002-11-14,4.853263708
2002-11-15,4.896485005
2002-11-18,4.915009207
2002-11-19,4.896485005
2002-11-20,4.884133692
2002-11-21,4.989106019
2002-11-22,5.007630222
2002-11-25,4.982933128
2002-11-26,4.908836317
2002-11-27,4.995278909
2002-11-29,5.038500205
2002-12-02,5.026154424
2002-12-03,4.964408925
2002-12-04,4.92736052
2002-12-05,4.877960802
2002-12-06,4.890312114
2002-12-09,4.816215303
2002-12-10,4.834739505
2002-12-11,4.847090818
2002-12-12,4.834739505
2002-12-13,4.80386399
2002-12-16,4.890312114
2002-12-17,4.871787911
2002-12-18,4.772994006
2002-12-19,4.779166897
2002-12-20,4.816215303
2002-12-23,4.828566615
2002-12-24,4.840912396
2002-12-26,4.859436599
2002-12-27,4.764968142
2002-12-30,4.834297004
2002-12-31,4.865814146
2003-01-02,4.941448649
2003-01-03,4.98556601
2003-01-06,5.035989012
2003-01-07,4.972960259
2003-01-08,4.903631397
2003-01-09,4.960354509
2003-01-10,4.9792659
2003-01-13,4.991871651
2003-01-14,5.029683371
2003-01-15,4.99817176
2003-01-16,4.98556601
2003-01-17,4.935143008
2003-01-21,4.853208396
2003-01-22,4.790179643
2003-01-23,4.815391144
2003-01-24,4.783874002
2003-01-27,4.657816498
2003-01-28,4.651516388
2003-01-29,4.657816498
2003-01-30,4.68933364
2003-01-31,4.683027999
2003-02-03,4.746056751
2003-02-04,4.68933364
2003-02-05,4.739756642
2003-02-06,4.657816498
2003-02-07,4.619999247
2003-02-10,4.582181995
2003-02-11,4.632604997
2003-02-12,4.601093386
2003-02-13,4.594787746
2003-02-14,4.632604997
2003-02-18,4.727150891
2003-02-19,4.657816498
2003-02-20,4.657816498
2003-02-21,4.68933364
2003-02-24,4.638910638
2003-02-25,4.519153243
2003-02-26,4.512853133
2003-02-27,4.512853133
2003-02-28,4.569576245
2003-03-03,4.613699137
2003-03-04,4.563276135
2003-03-05,4.544364744
2003-03-06,4.506547492
2003-03-07,4.44351874
2003-03-10,4.361584128
2003-03-11,4.336372627
2003-03-12,4.248132374
2003-03-13,4.386795629
2003-03-14,4.456124491
2003-03-17,4.525458884
2003-03-18,4.531758993
2003-03-19,4.563276135
2003-03-20,4.582181995
2003-03-21,4.683027999
2003-03-24,4.563276135
2003-03-25,4.613699137
2003-03-26,4.626304887
2003-03-27,4.588487636
2003-03-28,4.569576245
2003-03-31,4.481335991
2003-04-01,4.519153243
2003-04-02,4.601093386
2003-04-03,4.601093386
2003-04-04,4.638910638
2003-04-07,4.746056751
2003-04-08,4.695633749
2003-04-09,4.683027999
2003-04-10,4.664122139
2003-04-11,4.651516388
2003-04-14,4.695633749
2003-04-15,4.758662502
2003-04-16,4.752362392
2003-04-17,4.796479753
2003-04-21,4.777573893
2003-04-22,4.834297004
2003-04-23,4.859508505
2003-04-24,4.834297004
2003-04-25,4.771268252
2003-04-28,4.840602645
2003-04-29,4.853208396
2003-04-30,4.916237148
2003-05-01,4.935143008
2003-05-02,4.960354509
2003-05-05,5.010777511
2003-05-06,5.086412014
2003-05-07,5.067500622
2003-05-08,5.004477401
2003-05-09,5.048594762
2003-05-12,5.086412014
2003-05-13,5.092712123
2003-05-14,5.099017764
2003-05-15,5.111623514
2003-05-16,5.143135125
2003-05-19,5.054894872
2003-05-20,5.061200513
2003-05-21,5.042289121
2003-05-22,5.086412014
2003-05-23,5.124229265
2003-05-27,5.162046516
2003-05-28,5.187258017
2003-05-29,5.237681019
2003-05-30,5.218769628
2003-06-02,5.307009881
2003-06-03,5.28179838
2003-06-04,5.319615631
2003-06-05,5.363738524
2003-06-06,5.407855885
2003-06-09,5.395250134
2003-06-10,5.388950025
2003-06-11,5.477190278
2003-06-12,5.496096138
2003-06-13,5.477190278
2003-06-16,5.55912489
2003-06-17,5.596942141
2003-06-18,5.578036281
2003-06-19,5.52761328
2003-06-20,5.533913389
2003-06-23,5.445673136
2003-06-24,5.395250134
2003-06-25,5.426767276
2003-06-26,5.388950025
2003-06-27,5.395250134
2003-06-30,5.357432883
2003-07-01,5.357432883
2003-07-02,5.464584527
2003-07-03,5.483490387
2003-07-07,5.571730641
2003-07-08,5.533913389
2003-07-09,5.515007529
2003-07-10,5.477190278
2003-07-11,5.470884637
2003-07-14,5.55912489
2003-07-15,5.502401779
2003-07-16,5.464584527
2003-07-17,5.382644384
2003-07-18,5.401555775
2003-07-21,5.401555775
2003-07-22,5.414161525
2003-07-23,5.458278886
2003-07-24,5.54021903
2003-07-25,5.552824781
2003-07-28,5.590642032
2003-07-29,5.571730641
2003-07-30,5.515007529
2003-07-31,5.52761328
2003-08-01,5.489796028
2003-08-04,5.470884637
2003-08-05,5.483490387
2003-08-06,5.433067386
2003-08-07,5.458278886
2003-08-08,5.470884637
2003-08-11,5.508701888
2003-08-12,5.52761328
2003-08-13,5.565430531
2003-08-14,5.622153642
2003-08-15,5.628459283
2003-08-18,5.666276535
2003-08-19,5.653670784
2003-08-20,5.678882285
2003-08-21,5.685182395
2003-08-22,5.666276535
2003-08-25,5.647365143
2003-08-26,5.603247782
2003-08-27,5.628459283
2003-08-28,5.653670784
2003-08-29,5.666276535
2003-09-02,5.748211147
2003-09-03,5.80493979
2003-09-04,5.798634149
2003-09-05,5.82384565
2003-09-08,5.867968542
2003-09-09,5.880574292
2003-09-10,5.82384565
2003-09-11,5.830151291
2003-09-12,5.849057151
2003-09-15,5.855362792
2003-09-16,5.924691653
2003-09-17,5.949903154
2003-09-18,6.012931907
2003-09-19,5.994026047
2003-09-22,5.930997294
2003-09-23,5.943603045
2003-09-24,5.912085903
2003-09-25,5.886874402
2003-09-26,5.842757041
2003-09-29,5.849057151
2003-09-30,5.82384565
2003-10-01,5.956208795
2003-10-02,6.006631797
2003-10-03,6.11377791
2003-10-06,6.10117216
2003-10-07,6.120083551
2003-10-08,6.10117216
2003-10-09,6.183112303
2003-10-10,6.208323804
2003-10-13,6.233535305
2003-10-14,6.233535305
2003-10-15,6.239835415
2003-10-16,6.265046916
2003-10-17,6.239835415
2003-10-20,6.258746806
2003-10-21,6.271352557
2003-10-22,6.195718054
2003-10-23,6.09487205
2003-10-24,6.11377791
2003-10-27,6.151595162
2003-10-28,6.195718054
2003-10-29,6.233535305
2003-10-30,6.258746806
2003-10-31,6.202018164
2003-11-03,6.246141056
2003-11-04,6.258746806
2003-11-05,6.227229664
2003-11-06,6.183112303
2003-11-07,6.258746806
2003-11-10,6.233535305
2003-11-11,6.170506553
2003-11-12,6.246141056
2003-11-13,6.296564058
2003-11-14,6.302864167
2003-11-17,6.189412413
2003-11-18,6.220929555
2003-11-19,6.202018164
2003-11-20,6.164200912
2003-11-21,6.202018164
2003-11-24,6.239835415
2003-11-25,6.246141056
2003-11-26,6.309169808
2003-11-28,6.334381309
2003-12-01,6.435227313
2003-12-02,6.466738923
2003-12-03,6.504556175
2003-12-04,6.491950424
2003-12-05,6.485650315
2003-12-08,6.479344674
2003-12-09,6.485650315
2003-12-10,6.447833063
2003-12-11,6.454133173
2003-12-12,6.510861815
2003-12-15,6.536073316
2003-12-16,6.536073316
2003-12-17,6.529767675
2003-12-18,6.592796428
2003-12-19,6.592796428
2003-12-22,6.62431357
2003-12-23,6.64952507
2003-12-24,6.674736571
2003-12-26,6.681036681
2003-12-29,6.71954534
2003-12-30,6.790140862
2003-12-31,6.828649521
2004-01-02,6.918499372
2004-01-05,7.014765489
2004-01-06,7.021187287
2004-01-07,6.963424298
2004-01-08,7.034019819
2004-01-09,7.072528478
2004-01-12,7.053274149
2004-01-13,7.046857882
2004-01-14,7.053274149
2004-01-15,6.99551116
2004-01-16,6.969840564
2004-01-20,7.059690415
2004-01-21,7.098199074
2004-01-22,7.143124
2004-01-23,7.12386967
2004-01-26,7.091782808
2004-01-27,7.098199074
2004-01-28,7.072528478
2004-01-29,6.944169968
2004-01-30,6.937753702
2004-02-02,6.950586234
2004-02-03,6.976262361
2004-02-04,6.918499372
2004-02-05,6.944169968
2004-02-06,7.027603553
2004-02-09,7.085366542
2004-02-10,7.098199074
2004-02-11,7.175216393
2004-02-12,7.181632659
2004-02-13,7.175216393
2004-02-17,7.258649978
2004-02-18,7.207303255
2004-02-19,7.245811914
2004-02-20,7.143124
2004-02-23,7.162378329
2004-02-24,7.130291467
2004-02-25,7.098199074
2004-02-26,7.066112212
2004-02-27,7.111037138
2004-03-01,7.226557585
2004-03-02,7.181632659
2004-03-03,7.091782808
2004-03-04,7.136707733
2004-03-05,7.226557585
2004-03-08,7.207303255
2004-03-09,7.188048925
2004-03-10,7.066112212
2004-03-11,6.912083106
2004-03-12,6.924915638
2004-03-15,6.841482053
2004-03-16,6.937753702
2004-03-17,7.014765489
2004-03-18,7.034019819
2004-03-19,7.034019819
2004-03-22,6.905661309
2004-03-23,6.918499372
2004-03-24,6.905661309
2004-03-25,6.99551116
2004-03-26,6.982678627
2004-03-29,7.091782808
2004-03-30,7.078944744
2004-03-31,7.143124
2004-04-01,7.232973851
2004-04-02,7.265066244
2004-04-05,7.245811914
2004-04-06,7.232973851
2004-04-07,7.277904307
2004-04-08,7.27148251
2004-04-12,7.284320574
2004-04-13,7.226557585
2004-04-14,7.117453404
2004-04-15,7.085366542
2004-04-16,7.155962063
2004-04-19,7.143124
2004-04-20,7.168794595
2004-04-21,7.078944744
2004-04-22,7.117453404
2004-04-23,7.12386967
2004-04-26,7.155962063
2004-04-27,7.143124
2004-04-28,6.99551116
2004-04-29,6.963424298
2004-04-30,6.918499372
2004-05-03,6.924915638
2004-05-04,7.027603553
2004-05-05,7.098199074
2004-05-06,6.969840564
2004-05-07,6.847903851
2004-05-10,6.578348766
2004-05-11,6.616857426
2004-05-12,6.661782351
2004-05-13,6.623273692
2004-05-14,6.59118683
2004-05-17,6.514169511
2004-05-18,6.5719325
2004-05-19,6.758054
2004-05-20,6.668198617
2004-05-21,6.751632202
2004-05-24,6.770886532
2004-05-25,6.815811458
2004-05-26,6.847903851
2004-05-27,6.976262361
2004-05-28,6.950586234
2004-06-01,6.937753702
2004-06-02,6.963424298
2004-06-03,6.912083106
2004-06-04,6.944169968
2004-06-07,7.091782808
2004-06-08,7.098199074
2004-06-09,7.001932957
2004-06-10,7.034019819
2004-06-14,6.905661309
2004-06-15,6.976262361
2004-06-16,6.989094893
2004-06-17,7.014765489
2004-06-18,7.053274149
2004-06-21,7.053274149
2004-06-22,6.989094893
2004-06-23,7.027603553
2004-06-24,7.117453404
2004-06-25,7.104620872
2004-06-28,7.168794595
2004-06-29,7.104620872
2004-06-30,7.117453404
2004-07-01,7.078944744
2004-07-02,7.098199074
2004-07-06,7.008349223
2004-07-07,7.059690415
2004-07-08,7.066112212
2004-07-09,7.085366542
2004-07-12,7.078944744
2004-07-13,7.078944744
2004-07-14,7.046857882
2004-07-15,6.989094893
2004-07-16,7.034019819
2004-07-19,7.008349223
2004-07-20,6.99551116
2004-07-21,6.957008031
2004-07-22,6.918499372
2004-07-23,6.835065787
2004-07-26,6.802978925
2004-07-27,6.802978925
2004-07-28,6.796557128
2004-07-29,6.854320117
2004-07-30,6.879990713
2004-08-02,6.873574447
2004-08-03,6.899245042
2004-08-04,6.835065787
2004-08-05,6.828649521
2004-08-06,6.790140862
2004-08-09,6.777302798
2004-08-10,6.822233255
2004-08-11,6.764470266
2004-08-12,6.745215936
2004-08-13,6.764470266
2004-08-16,6.809395191
2004-08-17,6.809395191
2004-08-18,6.822233255
2004-08-19,6.892828776
2004-08-20,6.886406979
2004-08-23,6.886406979
2004-08-24,6.854320117
2004-08-25,6.873574447
2004-08-26,6.918499372
2004-08-27,6.944169968
2004-08-30,6.937753702
2004-08-31,6.931337436
2004-09-01,6.989094893
2004-09-02,7.001932957
2004-09-03,6.963424298
2004-09-07,7.027603553
2004-09-08,7.046857882
2004-09-09,7.014765489
2004-09-10,7.085366542
2004-09-13,7.117453404
2004-09-14,7.136707733
2004-09-15,7.046857882
2004-09-16,7.078944744
2004-09-17,7.098199074
2004-09-20,7.085366542
2004-09-21,7.149545797
2004-09-22,7.104620872
2004-09-23,7.098199074
2004-09-24,7.072528478
2004-09-27,7.040441616
2004-09-28,7.066112212
2004-09-29,7.091782808
2004-09-30,7.136707733
2004-10-01,7.245811914
2004-10-04,7.27148251
2004-10-05,7.29073684
2004-10-06,7.297153106
2004-10-07,7.284320574
2004-10-08,7.329245499
2004-10-11,7.322829233
2004-10-12,7.220141318
2004-10-13,7.200886989
2004-10-14,7.194470723
2004-10-15,7.226557585
2004-10-18,7.213725052
2004-10-19,7.284320574
2004-10-20,7.245811914
2004-10-21,7.277904307
2004-10-22,7.277904307
2004-10-25,7.25222818
2004-10-26,7.27148251
2004-10-27,7.361332361
2004-10-28,7.393424754
2004-10-29,7.367754158
2004-11-01,7.412679084
2004-11-02,7.470436542
2004-11-03,7.56670819
